label	category	correction
1	Correct	Mi acquieta che Giulia parli in questo modo.
0	Syntax	La sola presenza di Alice mi acquieta. La frase presenta una struttura sintattica corretta, ma l'uso dell'aggettivo "sola" potrebbe essere ambiguo. Se si vuole esprimere il concetto che Alice è l'unica persona la cui presenza ha un effetto calmante, si può utilizzare la forma "unica" per evitare ambiguità. Corretto Sentence: La presenza unica di Alice mi acquieta.
1	Correct	Parlare con le ballerine è divertente.
0	Syntax	Mi affascina il fatto che Edoardo parli di poesia.
0	Syntax	Di vedere i marziani accadde a Paola. La frase non è grammaticalmente corretta. La struttura della frase è confusa e il verbo "accadde" non concorda con il soggetto "di vedere i marziani". Inoltre, sembra mancare un verbo principale per collegare il soggetto e il predicato. Una correzione grammaticale potrebbe essere: "Paola vide dei marziani."
0	Syntax	Splendeva nel suo sguardo perché aveva vinto al lotto.
0	Syntax	Nel suo sguardo splendeva di aver vinto al lotto.
0	Syntax	Dobbiamo fuggire. La frase originale presenta un errore di sintassi. La parola "Si" non è necessaria e può essere rimossa per rendere la frase corretta. La forma corretta è: "Dobbiamo fuggire."
1	Correct	Si tratta di fuggire.
1	Correct	Il fatto che Emma sia uscita così presto denota che in questo momento non va d'accordo con te.
0	Correct	Io condanno il fatto che Erode uccise i bambini. Esempio di output per una frase non corretta: Label: 0 Category: Syntax Correct Sentence: Masha e Jane sono belle. Questo è un esempio di output che classifica la frase come non corretta a causa di un errore di sintassi. L'output fornisce la correzione della frase come "Masha e Jane sono belle." Se la frase data è corretta, come nel caso di "Io condanno il fatto che Erode uccise i bambini", l'output mostra l'etichetta 1, la categoria Correct, e conferma che la frase è già corretta.
1	Correct	Gabriele adora carezzare Andrea. Note: La frase è già grammaticalmente corretta.
1	Correct	Andrea intende sposare Alice.
1	Correct	Riccardo evita di guardare la televisione.
0	Syntax	Paola ritiene che sia carino partire.
1	Correct	Lorenzo riteneva Alice fosse Paola. In questa frase, la struttura e la grammatica sono corrette. Lorenzo, Alice e Paola sono tutti nomi, e "riteneva" è un verbo coniugato correttamente al passato indicativo del verbo "ritenere". Inoltre, "Alice fosse Paola" è una proposizione dipendente introdotta dal verbo "riteneva" e il verbo al congiuntivo è appropriato in questo contesto.
0	Syntax	Beatrice lo giudica, pensando che Maria abbia troppi amanti.
0	Syntax	Sofia lo giudica come se Maria avesse troppi amanti.
0	Syntax	Giulia lo giudica evidente che Maria è bella.
0	Syntax	Leonardo suppone che il padre beva troppo.
0	Syntax	Penso qualcosa di te.
0	Syntax	Penso che tu ami il tartufo. La frase originale presenta un errore di sintassi. La corretta formulazione è "Penso che tu ami il tartufo". Questo perché nella frase originale, "Io" è superfluo e "di te" può essere eliminato senza alterare il significato della frase. Inoltre, il verbo "penso" richiede il pronome "tu" e non "te". La frase corretta elimina questi errori e risulta più naturale e semplice.
1	Correct	Emma ottiene qualcosa da te.
0	Semantics	Alice cerca di cacciare Maria.
1	Correct	Riccardo plaude al fatto che Tommaso ha vinto.
0	Syntax	Maria ci ispira.
1	Correct	Maria ci si aggrappa.
1	Correct	Paola mira a che il futuro sia felice.
1	Correct	Giulia guardava il muro.
0	Syntax	Riccardo lo pensa, Tommaso.
0	Syntax	Paola acconsente a essere legata.
1	Correct	Alice sorride del fatto di aver pianto.
1	Correct	La condizione di disagio nasce dalla mancanza d'acqua.
0	Syntax	Il nostro partire risulta da quest'analisi.
1	Correct	La tosse dipende dal fatto di aver fumato troppo.
0	Syntax	Leonardo chiarisce che non è colpa sua a Paola. La frase presenta un errore di sintassi. Il pronome "sua" è in posizione errata. Dovrebbe essere posizionato dopo "colpa", come segue: "Leonardo chiarisce che non è colpa a Paola di lui." Corretto Sentence: Leonardo chiarisce che non è colpa a Paola di lui.
0	Syntax	Andrea fischia a Maria che ha fame. In questa frase, "Andrea fischia a Maria che ha fame" è grammaticalmente corretta. Il verbo "fischia" è coniugato correttamente e il soggetto "Andrea" è chiaro. Il complemento oggetto indiretto "a Maria" è posto correttamente dopo il verbo, e il complemento oggetto diretto "che ha fame" è introdotto da "che" e si riferisce correttamente a "Maria". Non ci sono errori sintattici o morfologici evidenti.
0	Morphology	Andrea accennerà ad Edoardo se partirà o no. La frase contiene un errore di morfologia. "Accennerà" dovrebbe essere "accennerà" con l'aggiunta dell'accento acuto sulla seconda "e" per indicare il verbo "accennare" all'indicativo futuro. La corretta frase è "Andrea accennerà ad Edoardo se partirà o no."
1	Correct	Paola addebita a Leonardo il fatto che ora ha fame.
1	Correct	Riccardo lo aggiunge nel suo discorso.
1	Correct	Maria ce lo ha scommesso.
1	Correct	Il giornalisti attaccano sui quotidiani il fatto che molti politici sono corrotti.
1	Correct	Paola incoraggia il fatto che i ragazzi vadano al mare.
1	Correct	Emma ne avvisa Alessandro.
1	Correct	Gabriele lo convince che lo sciopero è giusto.
0	Syntax	Riccardo esenta Riccardo dal viaggio.
1	Correct	Il sindaco esenta i poveri dal pagare il bus.
1	Correct	Maria si accorda con Leonardo affinché il programma sia realizzato. La frase è già corretta.
1	Correct	Alice discorre di partire con Giulia.
1	Correct	Maria si accorge di essere innamorata dal fatto di arrossire.
1	Correct	Edoardo continua a mangiarlo.
0	Syntax	Leonardo lo induce a mangiare.
1	Correct	Edoardo osa mangiare.
1	Correct	Paola è capace di cavalcare.
1	Correct	Maria ha l'intenzione di cavalcare.
0	Morphology	Tommaso consuma il pasto. La frase originale presenta un errore morfologico nel verbo "suole". Il verbo corretto dovrebbe essere "consuma" nel tempo presente indicativo, che esprime l'abitudine.
1	Correct	Riccardo deve mangiarlo.
0	Syntax	Gabriele usa mangiarlo. Corrected Sentence: Gabriele lo usa per mangiare.
1	Correct	Riccardo va in camera.
1	Correct	Andrea sale in camera.
1	Correct	Riccardo sparisce da Parigi.
1	Correct	Edoardo parte a Parigi.
1	Correct	Paola sgambetta verso il ponte.
0	Syntax	La folla lo corre a salutare. La frase non è grammaticalmente corretta. Dovrebbe essere "La folla lo corre ad accogliere" o "La folla corre ad accoglierlo". Il verbo "correre" richiede il complemento di moto a luogo, e in questo caso "a salutare" non è appropriato. La correzione proposta utilizza "ad accogliere" come complemento di moto a luogo, che è più appropriato in questo contesto.
0	Syntax	Tommaso manda Emma in piazza.
1	Correct	Beatrice assembla un computer.
1	Correct	Il film è di Scorsese.
1	Correct	Paola lavora.
1	Correct	È l'amica che di Emma angoscia quel quadro di Picasso. La frase è già corretta.
0	Syntax	Molte di loro leggono il giornale.
0	Syntax	Alcuni musei sono stati progettati da un architetto.
1	Correct	Paola mangia la pizza.
0	Syntax	Quell'architetto ha progettato alcuni musei.
0	Syntax	Hanno letto il giornale molte ragazze l'anno scorso.
1	Correct	Le spalle di Riccardo toccano la parete.
1	Correct	Maria sarà toccata da quel film.
0	Syntax	Sei partita rallegra Beatrice.
1	Correct	Gabriele è il marito di Paola.
1	Correct	Beatrice è con Lorenzo.
1	Correct	Paola ha messo la macchina che è del fratello nel garage. In questa frase, la struttura e la grammatica sono corrette. Non ci sono errori morfologici, sintattici o semantici evidenti. Quindi, la frase è già corretta.
0	Syntax	Tommaso obbedisce a Maria.
1	Correct	Andrea confronta Leonardo con Andrea.
1	Correct	Maria fotografa Paola.
1	Correct	Lorenzo è stato smanioso.
1	Correct	Tua sorella guarda il gelato.
1	Correct	Tua sorella guarda il CD.
1	Correct	Sofia ha tagliato la testa al bisonte.
1	Correct	Sofia ha tagliato le teste ai tori.
1	Correct	I ragazzi taglierebbero la corda.
1	Correct	È il toro che Maria ha preso per le corna e non il bufalo.
1	Correct	Maria stende il bucato.
0	Semantics	Il mio cane abbaia.
1	Correct	Riccardo ulula.
1	Correct	Gabriele dormì.
1	Correct	Il cane si è fermato in un batter d'occhio.
1	Correct	Edoardo ci ha messo due ore per tagliare il filo elettrico.
1	Correct	Leonardo ha sezionato il vecchio tiglio.
1	Correct	Le sei bombe sono esplose il 6 maggio 1999.
1	Correct	Lorenzo non ha più l'abitudine di fumare.
1	Correct	Andrea è diventato in gamba.
1	Correct	Tommaso ha fatto gli auguri a Giulia.
1	Correct	Sofia chiede che tu torni immediatamente.
0	Syntax	Dispiace a Beatrice che tu vada via.
1	Correct	I bambini hanno calpestato le aiuole.
0	Semantics	I bambini eruttarono lava. (La frase è già corretta, ma non ha senso dal punto di vista semantico perché i bambini non possono eruttare lava.)
1	Correct	Quell'uomo ha fotografato l'unico testimone e ciò è avvenuto un mese fa.
0	Syntax	Quell'uomo ha fotografato lui.
1	Correct	Andrea ha carezzato il volto a Beatrice.
1	Correct	Il volto di Paola è carezzato.
1	Correct	Edoardo ha fratturato il braccio di Maria.
0	Semantics	Leonardo ha paralizzato il braccio di Maria.
1	Correct	Il bambino pesava nove chili a pochi mesi.
1	Correct	Gli operai asfaltarono la strada.
1	Correct	Paola elencò l'invitato.
0	Syntax	Alice ha messo i vestiti nell'armadio e ciò è accaduto.
1	Correct	Maria ha tolto i vestiti e ciò è accaduto nell'armadio.
1	Correct	Beatrice riempie il frigo con frutta.
1	Correct	Maria difende Andrea dai pericoli.
1	Correct	Il libro passa da Maria a Maria.
1	Correct	Maria dà un libro a Paola.
1	Correct	Francesco delega Gabriele suo rappresentante.
1	Correct	Sofia delega Maria come sua rappresentante.
0	Syntax	Lorenzo abita a Roma e ciò succede lì.
1	Correct	Riccardo ha mangiato la pizza e ciò è successo al ristorante.
1	Correct	Sofia fuma una bionda.
1	Correct	Edoardo ha spalmato il paté sul pane.
1	Correct	Andrea ha spalmato il pane di paté.
1	Correct	Le bombe piovevano su di noi.
1	Correct	I matrimoni misti funzionano in modo perfetto.
1	Correct	La tua idea equivale alla mia.
1	Correct	La tua idea e la mia si equivalgono.
1	Correct	Edoardo gira per la città.
1	Correct	Giulia torna da Milano a Napoli.
1	Correct	Lorenzo controlla Paola.
1	Correct	Maria acconsente a che la figlia esca con quel ragazzo.
0	Syntax	Alice guarda Maria.
1	Correct	Paola dubita di te.
1	Correct	Maria desidera che tu parta.
1	Correct	Che Giulia sia sempre in viaggio piace ad Andrea.
1	Correct	Emma volontariamente affascina Francesco.
1	Correct	Francesco desidera che lui venga.
1	Correct	Leonardo annota sul taccuino che il presidente scriverà la sua autobiografia.
0	Syntax	Alessandro invita Paola a partire.
1	Correct	Alice ha accompagnato Tommaso al cinema.
1	Correct	La partenza apporta un beneficio a tutti.
1	Correct	Alessandro si lamenta del mare sporco con Paola.
1	Correct	Alice mette in agitazione Tommaso.
1	Correct	Andrea lascia a Leonardo pieni poteri.
1	Correct	Il piatto piange.
1	Correct	Mi girano le scatole.
1	Correct	Alice si è attaccata a un capello.
1	Correct	Maria ha piantato Riccardo in asso.
1	Correct	Sofia e Riccardo parlano la stessa lingua.
0	Syntax	Avere fegato. Nota: "Avere fegato" è un'espressione idiomatica italiana che significa avere coraggio o audacia. Anche se la frase è grammaticalmente corretta, potrebbe non essere chiara per chi non conosce l'espressione. In tal caso, sarebbe utile fornire una spiegazione o una frase alternativa più chiara. Ad esempio: "Avere il coraggio di affrontare una situazione difficile."
0	Syntax	Avere le paturnie è comune.
0	Syntax	Avere sulle scatole. (La frase è corretta solo in termini di morfologia e sintassi, ma il significato è ambiguo o non chiaro; potrebbe essere necessario un contesto per capire meglio il significato.)
0	Semantics	Essere nel ventre di una vacca.
1	Correct	Questa situazione ti ha messo nell'occhio del ciclone.
1	Correct	Riccardo spera che possa partire presto.
1	Correct	Beatrice ha un'attenzione per Giulia.
1	Correct	Alice è in ansia.
1	Correct	Siamo cariche di viveri.
1	Correct	La ragazza mangerà la pizza.
1	Correct	Lei ha presentato la donna a dei suoi amici.
1	Correct	Edoardo obbedisce a Sofia.
1	Correct	Edoardo ci va.
1	Correct	Una volta comprato il costume, Edoardo andrà a nuotare.
1	Correct	Edoardo va a invitare Giulia a cena.
0	Syntax	Beatrice scappa per comprare.
1	Correct	Sono i libri che Leonardo mette sugli scaffali ora.
1	Correct	Edoardo mette i libri sugli scaffali.
0	Syntax	Leonardo mette i libri sugli scaffali ora.
1	Correct	Andrea mangia.
1	Correct	Questo lavoro è di competenza di Leonardo.
1	Correct	Questo lavoro rientra nelle competenze di Riccardo.
1	Correct	A Francesco piace Maria per le sue gambe.
1	Correct	Andrea accarezza le gambe di Maria.
1	Correct	Riccardo non gradì quell'allusione.
1	Correct	Francesco ricorda qualcosa.
0	Syntax	Era la conversazione che i due ragazzi fecero e che Paola criticò.
1	Correct	La frase è già corretta.
1	Correct	Ha tradito la fiducia di Gabriele.
1	Correct	Era felice di ciò.
1	Correct	Era contento di giocare a carte.
0	Semantics	Alessandro disgusta Giulia. La frase è grammaticalmente corretta, ma il significato semantico potrebbe essere ambiguo o improbabile. Forse intendevi qualcosa come "Alessandro irrita Giulia" o "Giulia è disgustata da Alessandro". In entrambi i casi, la frase potrebbe essere considerata meno accettabile a causa della relazione emotiva o psicologica ambigua. Un'alternativa più chiara potrebbe essere "Alessandro irrita Giulia" o "Giulia è disgustata da Alessandro".
1	Correct	Ne vediamo di tutti i tipi.
1	Correct	Ha abboccato all'amo.
0	Syntax	Ho riso per due ore.
1	Correct	Ha preso una cotta per Sofia.
1	Correct	Maria è in crisi.
1	Correct	Conservava il controllo della società.
1	Correct	Maria ha venduto i suoi vestiti al mercato delle pulci.
1	Correct	Paola ha confrontato i due libri in biblioteca.
1	Correct	Maria ha immerso il figlio nell'acqua fredda.
1	Correct	Leonardo leggeva sul divano.
1	Correct	Il consenso della gente è nato dal suo talento.
1	Correct	Francesco guarda che tutto proceda per il meglio.
0	Semantics	Francesco si vergogna che sia successo. La frase non presenta errori grammaticali, ma il significato potrebbe essere ambiguo. Invece di "si vergogna che sia successo", potrebbe essere più chiaro dire "si vergogna perché è successo" o "si vergogna a causa di ciò che è successo".
1	Correct	Giulia deve lavorare domani.
1	Correct	Francesco stabilì la partenza di Tommaso con Maria.
1	Correct	Maria ha lasciato il marito.
1	Correct	L'affitto di quella casa gli rende 500 euro.
1	Correct	Hanno messo tutti in allarme? La frase è già corretta.
0	Syntax	Il sangue gli monta facilmente alla testa.
1	Correct	Per tutta la vita ha costruito castelli in aria.
1	Correct	Quel terreno frutta molti soldi.
1	Correct	Gabriele ha fatto scrivere una lettera a Lorenzo da Riccardo. La frase è già corretta.
0	Syntax	Il vento ha fatto rompere il vetro a causa di Andrea.
0	Semantics	Il colonnello ha costruito la nave.
1	Correct	Lorenzo si è fatto rompere la vetrata.
1	Correct	Il sasso ha rotto il vetro.
0	Semantics	L'auto ha premuto l'acceleratore.
0	Syntax	Il colpo ha schiacciato l'acceleratore. La frase contiene un errore di accordo tra il soggetto "colpo" e il verbo "schiacciato". L'uso corretto sarebbe "schiacciò" per accordare il tempo passato con il soggetto. Tuttavia, la frase data è ampiamente comprensibile e comunica il messaggio desiderato. Per questo motivo, restituisco la frase corretta originale piuttosto che una correzione formale.
1	Correct	Lorenzo ha rotto il fidanzamento.
1	Correct	Il caldo ha avariato il cibo.
1	Correct	L'umidità ha ossidato il ferro.
1	Correct	Gabriele ha fatto ossidare il ferro.
1	Correct	Il vetro fu rotto dall'esplosione di un colpo.
1	Correct	Maria si è lavata.
1	Correct	Paola ha trascurato se stessa.
0	Syntax	L'uomo che si è lavato ieri è mio nonno.
1	Correct	Andrea ha graffiato lo sportello dell'auto.
1	Correct	Lo sportello dell'auto si è graffiato.
1	Correct	Il viso di Tommaso si è graffiato.
1	Correct	I prati si sono rivestiti con i fiori.
1	Correct	I prezzi sono aumentati del 10 %.
1	Correct	Il fatturato si è incrementato del 15 % nell'ultimo anno.
1	Correct	La Fiat si è fusa con la Chrysler.
0	Syntax	Il disegno si è confrontato con la foto. Nota: la frase è corretta dal punto di vista grammaticale, ma potrebbe essere migliorata in termini di chiarezza e precisione. Un'opzione migliorata potrebbe essere: "Il disegno è stato confrontato con la foto."
1	Correct	Il contagio è in diffusione.
0	Semantics	Il gatto ha impigrito il divano con i suoi peli.
1	Correct	L'inverno ha privato delle foglie gli alberi.
1	Correct	L'esplosione ha spaccato la vetrata per un secondo.
1	Correct	La vetrata si è spaccata in un millisecondo.
1	Correct	L'intonaco si è sgretolato in poche settimane.
1	Correct	La pioggia ha reidratato il terreno per giorni.
1	Correct	Francesco ha riempito il serbatoio per un'ora.
1	Correct	Il prezzo di quei prodotti si è abbassato del 20 % per sei mesi.
1	Correct	Ha protratto l'interrogatorio per tutta la mattinata.
1	Correct	Gabriele ha proseguito la lezione per ore.
0	Semantics	Le vittorie hanno caricato di entusiasmo il calciatore in una settimana.
1	Correct	Il lievito ha fermentato la pasta in due ore.
1	Correct	Il temporale ha ritardato il treno in due ore.
1	Correct	L'incidente ha ritardato il treno di due ore.
1	Correct	Il treno ha ritardato per due ore.
0	Semantics	Il vino è diventato aceto dopo ore.
1	Correct	I commercianti hanno incrementato le vendite del 10% per anni.
1	Correct	Le vendite sono incrementate del 10 % in due anni.
1	Correct	L'umidità ha ridotto in polvere l'intonaco per giorni.
1	Correct	Il cioccolato si è fuso in 5 minuti.
1	Correct	La carne si è cotta in 5 minuti.
0	Semantics	La finestra si è chiusa, ma non è più chiusa.
1	Correct	La valigia è diventata leggera.
1	Correct	I prezzi sono rincarati del 10 %.
1	Correct	Hanno reso la stanza grande.
1	Correct	Il mare si è fatto agitato.
1	Correct	La carne è saporita.
1	Correct	Il vino è aceto.
1	Correct	Il pullover di lana si è infeltrito.
1	Correct	Edoardo si è fatto simile a uno scheletro.
1	Correct	La carne è diventata gustosa.
1	Correct	La situazione è diventata ingarbugliata.
1	Correct	L'aria si è fatta puzzolente.
1	Correct	La situazione diventa ingarbugliatissima.
1	Correct	A Riccardo, questi argomenti non l'hanno convinto. La frase è già corretta.
1	Correct	La follia spaventa Francesco.
1	Correct	Le ragazze hanno innervosito Andrea.
1	Correct	Le ragazze hanno preoccupato Francesco.
1	Correct	Quei fuochi hanno innervosito Edoardo.
0	Syntax	Alice ha fatto calmare Andrea da quell'uomo.
0	Syntax	Maria ha fatto preoccupare Gabriele per la fidanzata.
0	Syntax	Maria ha fatto in modo che Leonardo fosse irretito.
0	Semantics	Riccardo si corteggia. Spiegazione: La frase originale "Riccardo si seduce" è grammaticalmente corretta, ma il significato è ambiguo e semantica. La frase "Riccardo si corteggia" esprime meglio l'idea di Riccardo che cerca di sedurre se stesso e risolve l'ambiguità semantica.
0	Syntax	Lorenzo si è piaciuto per questo.
1	Correct	Edoardo si è spaventato a quella notizia.
1	Correct	Riccardo si è agitato a quella notizia.
1	Correct	Tommaso si è agitato per quella notizia.
1	Correct	Riccardo è irritato di quella notizia.
1	Correct	Il fatto che le tasse si abbasseranno illude i cittadini.
1	Correct	Maria ha timore di ciò.
0	Syntax	Ciò fa terrorizzare Maria.
1	Correct	Emma si sente nervosa.
1	Correct	Sofia è in ansia per l'accaduto.
1	Correct	Sofia ha i nervi a fior di pelle.
1	Correct	Emma è in stupore.
1	Correct	Paola è in uno stato di spavento.
1	Correct	Quelle parole hanno offeso Francesco.
1	Correct	I film horror appassionano Andrea.
1	Correct	L'esplosione ha frantumato il vetro.
1	Correct	Quella pietanza ha nauseato Francesco.
1	Correct	Lo stato di salute di mia madre mi ha preoccupato subito.
1	Correct	Lo stato di salute di mia madre mi ha addolorato in pochi minuti.
1	Correct	Il fumo ha irritato la gola di Paola.
1	Correct	Beatrice ha irritato Francesco.
1	Correct	Il tuo arrivo improvviso ha agitato Gabriele.
1	Correct	La reputazione di Emma si è distrutta con quello scandalo.
1	Correct	L'intonaco si è sgretolato.
1	Correct	La politica dell'Unione Europea ha schiacciato la Grecia.
1	Correct	Giulia ha spento le polemiche.
1	Correct	La schiena si è scottata.
0	Syntax	Gabriele si è stancato di Maria.
1	Correct	Riccardo è desideroso di partire.
1	Correct	La frase è già corretta.
1	Correct	Francesco va a scuola.
1	Correct	Gabriele è alla scuola svizzera.
1	Correct	Gabriele è alla tavola.
1	Correct	Beatrice porta un piatto in tavola.
0	Syntax	Giulia accompagna Gabriele a tavola.
1	Correct	Maria cade per terra.
1	Correct	Andrea ha iscritto il figlio a scuola di danza.
1	Correct	Emma ha portato il pacco a scuola.
0	Syntax	Francesco sta seduto in poltrona.
0	Syntax	La palla è finita dietro.
1	Correct	La palla è finita in acqua.
1	Correct	Maria abita giù in basso.
0	Semantics	Fai attenzione a non dire nulla. La frase "Mi raccomando, tieni acqua in bocca" è un'espressione idiomatica che significa "Fai attenzione a non dire nulla" o "Stai attento a ciò che dici". Tuttavia, la traduzione letterale "tieni acqua in bocca" è semanticamente scorretta poiché non ha senso dire di tenere dell'acqua in bocca per evitare di parlare. Pertanto, è preferibile utilizzare l'espressione idiomatica corretta come alternativa.
1	Correct	Il bambino piange.
1	Correct	Lorenzo perde il cappello.
1	Correct	Riccardo avrebbe bruciato le tappe.
1	Correct	Maria ha rubato improvvisamente il cuore a Gabriele.
1	Correct	Emma se la passava bene.
1	Correct	Giulia mise gli occhi addosso a Lorenzo.
1	Correct	Riccardo abbandonò l'abito sul divano.
1	Correct	Maria inchinò la testa.
1	Correct	Alice piegò la testa.
1	Correct	Maria levò il capo.
1	Correct	Maria rizzò il capo.
1	Correct	Gabriele prese l'auto.
0	Semantics	Alessandro prese la tromba. La frase originale non ha senso perché "la trombosi" è un termine medico che indica uno stato di coagulazione anomala del sangue, non un oggetto fisico che può essere preso. La correzione "Alessandro prese la tromba" mantiene l'azione del prendere e utilizza un oggetto appropriato.
1	Correct	La trombosi venne ad Edoardo.
1	Correct	Il tifo venne a Riccardo.
1	Correct	Leonardo si scaldò.
1	Correct	Maria si riposò.
1	Correct	Alice si rinforzò.
0	Syntax	Paola e Francesco presero l'avvio. La frase è già corretta.
1	Correct	Riccardo ebbe una sbornia.
0	Semantics	Il formaggio si è coperto di muffa.
1	Correct	Sofia ebbe un bagno.
1	Correct	Beatrice si maritò con Gabriele.
1	Correct	Riccardo respirò aria fresca.
1	Correct	Giulia prese una dritta.
1	Correct	Giulia si sbagliò.
0	Morphology	L'aereo atterrò.
1	Correct	Alessandro si bagnò.
1	Correct	Tommaso arieggiò la sua stanza.
1	Correct	La nave ammarò.
1	Correct	Tommaso prese la terra dal secchio.
1	Correct	I marinai vogavano.
1	Correct	Il dollaro è salito.
1	Correct	Il progetto ebbe successo.
1	Correct	Lorenzo prese un cappellaccio.
1	Correct	Riccardo si imbronciò.
0	Syntax	Andrea prese il cappello.
0	Syntax	Paola prese forma.
1	Correct	Alessandro prese parte alla festa.
1	Correct	Francesco annotò la lezione.
0	Syntax	Leonardo salì a bordo della nave.
1	Correct	Paola prese informazioni su Alessandro.
1	Correct	Edoardo si innamorò di Sofia.
1	Correct	Paola prese un odio per Tommaso.
0	Semantics	Gli uccelli si imbeccavano dalla madre.
1	Correct	Maria prese una cotta per Francesco.
1	Correct	Maria si prese il gioco di Lorenzo.
1	Correct	Lorenzo è il primo nella gara.
1	Correct	Francesco prese il coltello per la lama.
1	Correct	Leonardo fece il proprio danno.
1	Correct	Lorenzo ha preso fischi per fiaschi.
1	Correct	Maria fece una seduta di elioterapia.
1	Correct	Andrea prese il treno.
0	Morphology	È stato perso troppe volte il treno, in questa redazione. La frase presenta un errore di morfologia. Il verbo "è" richiede la forma corretta del verbo "essere" al tempo passato prossimo, che è "è stato". La frase corretta è "È stato perso troppe volte il treno, in questa redazione."
1	Correct	La bussola fu persa da Gabriele.
1	Correct	Andrea non si controllò più.
1	Correct	Edoardo è un chimico.
0	Syntax	Tommaso mise in giudizio. La frase originale presenta un errore di sintassi, poiché "mise giudizio" è un'espressione non corretta in italiano. Si dovrebbe usare "mise in giudizio" o "fece un giudizio" per rendere la frase grammaticalmente corretta.
0	Semantics	Lorenzo le diede due a Maria.
1	Correct	Beatrice prese fischi per fiaschi.
1	Correct	Tommaso butta olio sul fuoco.
0	Syntax	Riccardo tirò acqua al proprio mulino. Espansione: La frase originale presenta un errore di sintassi dovuto all'uso della preposizione "l'" prima di "acqua". La preposizione "l'" non è necessaria in questo contesto, poiché l'espressione "tirare l'acqua al proprio mulino" è un'espressione idiomatica che non richiede la preposizione. Di conseguenza, l'espressione corretta è "tirare acqua al proprio mulino".
1	Correct	Alessandro si diede la zappa sui piedi.
1	Correct	Emma ascolta un disco.
1	Correct	Riccardo ha toccato Emma.
1	Correct	Riccardo fa le traduzioni dei bollettini di guerra.
0	Syntax	Di te si ride in maniera beffarda.
1	Correct	Tommaso legge.
1	Correct	Gabriele fa una telefonata a Maria.
1	Correct	Tommaso dà un libro a Maria.
1	Correct	Che Andrea abbia telefonato ha causato il fatto che Giulia sia ritornata.
1	Correct	Riccardo telefona ad Emma.
1	Correct	Emma è in angoscia.
1	Correct	Leonardo odia Maria.
1	Correct	Leonardo odia Paola? La frase è già corretta.
1	Correct	Alessandro andò a salutare il padre.
1	Correct	Alessandro girò, con l'auto, a raccoglierla. La frase è già corretta.
1	Correct	Il battello virò a salvarli.
1	Correct	Andrea obbedisce a lui sempre.
1	Correct	I soldati hanno passato le armi ai prigionieri.
1	Correct	Alessandro ama i bignè.
1	Correct	Il cedro ama la libertà.
0	Semantics	Il giardiniere ha potato il cespuglio di Edoardo.
0	Syntax	A Lorenzo, Alessandro ha lasciato una ricca eredità.
1	Correct	Alessandro beve il suo caffè.
1	Correct	Alessandro desidera rivedere Beatrice.
1	Correct	Un gatto con gli occhi gialli sta sotto l'arco della porta.
1	Correct	Paola ha coraggio.
1	Correct	Gabriele segue una rigida condotta morale.
1	Correct	La zanzara pratica una rigida condotta morale.
0	Semantics	Il frigorifero ha una forte attrazione per Francesco.
1	Correct	Tommaso dette degli schiaffi a Maria.
1	Correct	Riccardo allungò uno schiaffo a Giulia.
1	Correct	Riccardo resta in silenzio.
1	Correct	Riccardo non ha più sospetti su Emma.
1	Correct	Lorenzo riceve aiuto da Edoardo.
1	Correct	Alessandro agita Beatrice.
1	Correct	Edoardo fa friggere l'uovo nella padella.
1	Correct	Riccardo procede al caricamento del camion di casse.
1	Correct	L'inchiostro rosso è la carica della stilografica.
1	Correct	La stilografica è caricata.
1	Correct	Tommaso fruga nei cassetti della scrivania di Giulia.
1	Correct	Andrea carica l'orologio.
1	Correct	Riccardo dà molte botte al cane.
1	Correct	Lorenzo sale, per una seconda volta, le scale di corsa.
1	Correct	Beatrice ha l'incarico di rapire Emma.
0	Syntax	Alessandro corre l'asino.
1	Correct	Francesco prende il cervo per la corna e lo atterra.
0	Semantics	Il frigo ha attratto un gatto.
0	Semantics	Il frigo si è avvicinato a un tavolo. La frase originale presenta un problema di semantica poiché non è logico o possibile per un frigorifero sedurre un tavolo. L'espressione "si è avvicinato a un tavolo" è stata utilizzata per rendere la frase più sensata e coerente.
1	Correct	Riccardo ha sedotto una minorenne.
1	Correct	Tutta la sala applaudì all'affermazione dell'oratore.
1	Correct	Paola ha letto un libro.
0	Morphology	Maria colleziona biglietti d'amore.
1	Correct	Riccardo ha tosato lo zio.
1	Correct	Paola fa una corsa in giardino.
1	Correct	Riccardo scambia libri con Maria.
1	Correct	Alice ha curvato la fronte.
1	Correct	Maria ha curvato la faccia.
0	Syntax	Sofia mantiene la testa al nemico.
1	Correct	Alessandro si gonfia la testa.
1	Correct	Beatrice ha piantato in asso Giulia.
1	Correct	Capire le intenzioni segrete di una persona.
1	Correct	Maria cambia le carte.
0	Semantics	Riccardo fa un cattivo gioco.
1	Correct	Andrea ha rotto il collo a Beatrice.
1	Correct	La musica rock rompe le orecchie.
0	Semantics	Riccardo ha dato a Tommaso ciò che era di Tommaso.
0	Semantics	La mosca atterra sul naso di Riccardo.
0	Syntax	Andare a monte significa fallire o non riuscire in un'impresa. La frase originale "Andare a monte" non è grammaticalmente corretta, poiché manca il verbo principale o un contesto chiaro. Ho aggiunto un contesto per rendere la frase corretta.
