label	explanation	correction
0	La frase ha un ordine dei verbi sbagliato. La forma corretta è "Alessandro beve il vino". In italiano, il soggetto viene solitamente posto prima del verbo, a differenza dell'inglese.	Alessandro beve il vino.
1	La frase è grammaticalmente corretta.	Francesco ha telefonato e Maria è venuta.
1	La frase è grammaticalmente corretta.	Quel libro è stato dato a Paola da Gabriele.
1	La frase è grammaticalmente corretta.	Paola riceve quel libro da Riccardo.
1	La frase è grammaticalmente corretta e accettabile.	Andrea mangia un polpo.
1	La frase è grammaticalmente corretta e coerente in italiano.	Tommaso mangia questo.
1	La frase è grammaticalmente corretta e utilizza i pronomi personali soggetto e oggetto correttamente.	Sofia lo adora.
0	L'artrosi non paralizza le ossa, ma causa dolore e rigidità articolare.	L'artrosi causa dolore e rigidità articolare.
0	La frase presenta un errore grammaticale. 'lo' è un pronome diretto e non è corretto utilizzarlo con il verbo mangiare.	Maria vuole mangiare.
1	La frase è grammaticalmente corretta.	Lorenzo ammira Alice.
1	La frase è grammaticalmente corretta e accettabile.	Riccardo la ammira.
1	La frase è grammaticalmente corretta e mostra una persona, Edoardo, che si propone di raggiungere la presidenza.	Edoardo mira alla presidenza.
1	La frase è grammaticalmente corretta.	È sul letto che Maria salta.
1	La frase è grammaticalmente corretta.	È subito che Edoardo vuole il caffè.
1	La frase è grammaticalmente corretta e coerente in italiano.	È al successo ciò che Tommaso tiene.
1	La frase è grammaticalmente corretta e utilizza l'accordo corretto tra il soggetto "Leonardo" e il verbo "mira".	È alla presidenza che mira Leonardo.
1	La frase è grammaticalmente corretta e accettabile.	Riccardo adora il cinema.
1	La frase è grammaticalmente corretta.	È il cinema che Francesco adora.
1	La frase è grammaticalmente corretta, utilizzando il pronome singolare "è" e il sostantivo "cinema" al posto della forma plurale.	La frase è già corretta.
1	La frase è grammaticalmente corretta e le parole sono usate nel contesto appropriato.	I denti di Emma battono dal freddo.
0	La frase presenta errori di grammatica e sintassi. Il verbo "adora" è al singolare, ma il soggetto "Alessandro" è al plurale. Inoltre, il pronome "che" è inappropriato in questo contesto.	Alessandro adora le donne con le gambe lunghe.
0	La frase presenta un errore nella concordanza dei pronomi. 'Andrea' è un singolare e richiede quindi il pronome 'la' anziché 'le'.	Andrea ne adora la amica di Emma.  Nota: l'uso del pronome 'le' invece di 'la' è un errore comune in italiano, ma non è grammaticalmente corretto. La frase corretta dovrebbe essere 'Andrea ne adora la amica di Emma' o 'Andrea ne adora gli amici di Emma' a seconda del genere e del numero dei soggetti.
1	La frase è grammaticalmente corretta e il soggetto "Gabriele" concorda con il verbo "mangia" al presente indicativo.	Gabriele mangia un gelato.
0	La frase contiene due nomi propri identici, Riccardo, che solitamente non è accettabile in italiano perché non è chiaro a chi si stia riferendo.	Riccardo promette a un amico che verrà.
1	La frase è grammaticalmente corretta.	Il polpo è divorato da Sofia.
0	La frase presenta un errore di coerenza grammaticale, in quanto "toleranza" è una parola al singolare e richiede il verbo "esula" al singolare.	La tolleranza non esula dai suoi doveri.
1	La frase è grammaticalmente corretta.	Riccardo ci viene da Roma.
1	La frase è grammaticalmente corretta.	Andrea pensa a Paola.
1	La frase è grammaticalmente corretta e comunica chiaramente che Sofia sta accompagnando Maria in Cina.	Sofia accompagna Maria in Cina.
1	La frase è grammaticalmente corretta.	Emma e il film si sono visti.
1	La frase è grammaticalmente corretta.	Alessandro ammira la casa che è di Paola.
1	La frase è grammaticalmente corretta e accettabile.	Beatrice involontariamente assorbe Francesco.
1	La frase è grammaticalmente corretta.	Lorenzo distribuisce mattone.
0	La frase contiene un errore di accordo tra il soggetto "Riccardo" e il verbo "dipinga". Inoltre, il verbo "è" non è coniugato correttamente nel contesto della frase.	Che Riccardo dipinga è bello. (Corretta ma con un errore di accordo tra il soggetto e il verbo) Che Riccardo dipinga sia bello. (Corretto con il verbo "sia" al condizionale presente)
1	La frase è grammaticalmente corretta.	Sofia passeggia per Venezia.
1	La frase è grammaticalmente corretta e coerente.	Maria raccoglie sassolini.
1	La frase è già corretta.	Giulia legge.
1	La frase è corretta dal punto di vista grammaticale e sintattico.	Beatrice schermisce con abilità.
1	La frase è grammaticalmente corretta e non ci sono errori evidenti.	Maria traveste Alice.
1	La frase è grammaticalmente corretta e accettabile.	Emma umilia Edoardo.
1	La frase è grammaticalmente corretta e coerente.	Il fulmine cadde sulla testa di Andrea.
1	La frase è grammaticalmente corretta e accettabile.	Fa neve.
1	La frase è grammaticalmente corretta e utilizza il verbo "dormicchiare" in modo appropriato per indicare un sonno leggero e intermittente.	Alessandro dormicchia nell'inazione più totale.
1	La frase è grammaticalmente corretta e il suo significato è chiaro.	La maionese non ha preso bene.
1	La frase è grammaticalmente corretta, poiché utilizza la forma corretta del verbo 'sorridere' e l'ordine delle parole è appropriato.	Maria sorride a Giulia.
1	La frase è grammaticalmente corretta.	Quel vestito non va ad Alice.
1	La frase è grammaticalmente corretta.	Il capitale dell'azienda ammonta a molti miliardi.
1	La frase è grammaticalmente corretta.	Una stella splende nel cielo.
1	La frase è grammaticalmente corretta.	Una stella brilla nel cielo.
1	La frase è grammaticalmente corretta e ha un senso compiuto.	Una stella scintilla nel cielo.
1	La frase è grammaticalmente corretta e il suo significato è chiaro.	La frase è già corretta.
1	La frase è grammaticalmente corretta e accettabile.	Beatrice arde dalla passione.
1	La frase è grammaticalmente corretta e accettabile.	Paola luccicava dall'emozione.
1	La frase è grammaticalmente corretta e accettabile in italiano.	Quell'idea si fa chiara nel suo animo.
1	La frase è grammaticalmente corretta e accettabile.	Gabriele vi ritorna.
1	La frase è grammaticalmente corretta.	Riccardo giunge in casa.
1	La frase è grammaticalmente corretta e coerente.	La scala scende in cantina.
1	La frase è grammaticalmente corretta.	Il sentiero ci arriva.
1	La frase è grammaticalmente corretta.	La Maggioranza patteggia con l'Opposizione.
1	La frase è grammaticalmente corretta e accettabile.	Emma lotta su questo punto.
1	La frase è grammaticalmente corretta.	Riccardo taglia il pane a fetta.
1	La frase è grammaticalmente corretta.	Riccardo gli vide il volto.
1	La frase è grammaticalmente corretta e accettabile.	Il sarto ha confezionato un vestito di lino.
1	La frase è grammaticalmente corretta.	Tommaso ha edificato una palazzina nel centro di Roma.
1	La frase è grammaticalmente corretta.	Andrea è brutale con Alice.
1	La frase è grammaticalmente corretta.	Il Giappone colonizzò la Manciuria.
1	La frase è grammaticalmente corretta.	Leonardo aveva ammassato pacchetti alla base della libreria. Nota: L'unica modifica è cambiare "basse" in "base" per una migliore corrispondenza grammaticale, ma la frase originale è già accettabile.
1	La frase è grammaticalmente corretta.	Leonardo aveva ammassato contro il muro.
1	La frase è grammaticalmente corretta e coerente.	Lorenzo ci aveva ammassato pacchetti.
1	La frase è grammaticalmente corretta.	L'avaro accumula ricchezze.
1	La frase è grammaticalmente corretta.	Leonardo è importante per noi.
1	La frase è grammaticalmente corretta.	Il Sergente distribuisce i soldati.
1	La frase è grammaticalmente corretta e il suo significato è chiaro. Sofia ha diviso il lavoro in due parti separate.	Sofia separò il lavoro in due parti distinte.
1	La frase è grammaticalmente corretta.	Paola gli carezzò il volto.
1	La frase è grammaticalmente corretta e accettabile in italiano.	Questa situazione gli complica la vita.
1	La frase è grammaticalmente corretta.	Maria afferrò la mano di Lorenzo.
1	La frase è grammaticalmente corretta.	Questa medicina coagula il sangue.
1	La frase è grammaticalmente corretta.	Riccardo forgia l'acciaio.
1	La frase è grammaticalmente corretta e coerente.	Sofia cucina il pollo al limone.
0	La frase non è corretta perché utilizza il verbo "partoriscono" al posto del verbo "danno alla luce". Inoltre, l'uso del plurale "le donne" richiede il verbo al plurale.	Le donne danno alla luce i bambini.
1	La frase è grammaticalmente corretta.	Paola converte lo zucchero in caramelle.
1	La frase è grammaticalmente corretta.	Il governo converte gli oppositori in criminali.
0	La forma verbale "travestì" è al maschile singolare, ma il soggetto "Alice" è al femminile singolare, quindi la forma verbale non concorda correttamente con il soggetto.	Alice ne travestì Francesco. (La correzione richiede l'uso del verbo al femminile singolare, quindi la frase dovrebbe essere "Alice ne travestì Francesco" o "Alice ne travestì Francesco.").
1	La frase è grammaticalmente corretta.	Riccardo ne liberò il cane.
1	La frase è grammaticalmente corretta, non ci sono errori evidenti nella costruzione della frase.	Lo Stato accorda troppa fiducia all'amministrazione pubblica.
1	La frase è grammaticalmente corretta e coerente.	Tommaso attribuì la decisione di andare in Cina a Leonardo.
1	La frase è grammaticalmente corretta.	Leonardo addebitava il suo insuccesso alla decisione del padre di andare in Francia.
1	La frase è grammaticalmente corretta.	Francesco abbandona la moglie sulla strada.
1	La frase è grammaticalmente corretta.	I ladri rubano le auto ai legittimi proprietari.
1	La frase è grammaticalmente corretta.	Maria spalmò il pane con il coltello.
0	La frase contiene un errore di parole simili: "tavolo" e "cappello" sono stati probabilmente confusi e dovrebbero essere invertiti.	Riccardo mise il cappello di tavolo.
1	La frase è grammaticalmente corretta e il significato è chiaro.	L'aviazione nemica bombardò napalm sulla città.
1	La frase è corretta e non presenta errori grammaticali.	Andrea imbeve il pane di vino.
1	La frase è grammaticalmente corretta.	La frase è già corretta.
1	La frase è grammaticalmente corretta e utilizza il verbo "dissemina" in modo appropriato.	Lorenzo dissemina aneddoti divertenti nei suoi racconti.
0	La frase utilizza il verbo "disseminano" che è in forma plurale, ma il soggetto "I turisti" è già in forma plurale. Dovrebbe essere usato il verbo "dissemina" in forma singolare per concordare con il soggetto.	I turisti disseminano il prato di cartacce. (La frase è già corretta, non c'è bisogno di modifiche.)
1	La frase è grammaticalmente corretta e il significato è chiaro.	Gabriele nutrì il figlio dell'idea di essere il più bravo ed intelligente di tutti.
1	La frase è grammaticalmente corretta.	Riccardo liberò il cane dalle catene.
1	La frase è grammaticalmente corretta.	Alessandro scarica Giulia dalle proprie responsabilità.
1	La frase è grammaticalmente corretta.	Tommaso ne ottiene la libertà.
1	La frase è grammaticalmente corretta, poiché il soggetto "Gabriele" è seguito dal verbo "difende" all'indicativo presente, terza persona singolare, e ha un oggetto diretto "Giulia" e un complemento oggetto indiretto "contro i pericoli".	Gabriele difende Giulia contro i pericoli.
1	La frase è grammaticalmente corretta e coerente.	L'alchimista fa che l'oro derivi dal piombo.
1	La frase è grammaticalmente corretta e utilizza la forma verbale corretta per il soggetto "Riccardo".	Riccardo spostò il cappello dall'armadio al tavolo.
1	La frase è grammaticalmente corretta e accettabile.	Leonardo pone il libro sulla scrivania.
1	La frase è grammaticalmente corretta e coerente.	Alessandro prese il cappotto dall'armadio.
1	La frase è grammaticalmente corretta e coerente.	Gabriele spedì la ricevuta all'ufficio delle imposte.
1	La frase è grammaticalmente corretta e le parole sono usate in modo appropriato.	Paola spinse le gambe di Francesco verso la parete.
1	La frase è grammaticalmente corretta.	La foresteria ospita gli intervenuti alla manifestazione.
1	La frase è grammaticalmente corretta e le parole sono utilizzate nella forma appropriata.	La frase è già corretta.
1	La frase è grammaticalmente corretta e sintatticamente coerente.	Leonardo archiviò la documentazione nell'archivio centrale.
1	La frase è grammaticalmente corretta e presenta una struttura sintattica appropriata.	I gomiti poggiano sul davanzale.
1	La frase è grammaticalmente corretta e ha un senso compiuto.	Riccardo affoga i dispiaceri nel vino.
1	La frase è grammaticalmente corretta e coerente.	Un buon timoniere attracca rapidamente la sua nave al molo.
1	La frase è grammaticalmente corretta e coerente.	Andrea spostò il bicchiere dal tavolo sul mobile.
1	La frase è grammaticalmente corretta e il verbo "pompava" è coniugato correttamente al passato remoto indicativo, concordando con il soggetto "Tommaso".	Tommaso pompava l'acqua dal lago alla piscina.
1	La frase è grammaticalmente corretta, in quanto utilizza correttamente la forma verbale al plurale "negoziano" per i soggetti plurale "Alessandro e Leonardo".	Alessandro e Leonardo negoziano la libertà di Maria.
1	La frase è grammaticalmente corretta.	Una donna aveva separato Andrea e Tommaso.
1	La frase è grammaticalmente corretta.	Alessandro ricava danaro dalle sue applicazioni.
1	La frase è grammaticalmente corretta.	Riccardo allontana Maria dalla stanza.
1	La frase è grammaticalmente corretta.	Leonardo conta su Francesco.
1	La frase è grammaticalmente corretta e comunica il significato desiderato.	Sofia confonde il piacere con la possibilità di essere corteggiata.
1	La frase è grammaticalmente corretta.	Tommaso fondeva l'argento con l'oro.
1	La frase è grammaticalmente corretta e coerente.	Gabriele ci sostituisce il tubo catodico.
1	La frase è grammaticalmente corretta e le parole sono concordate nel genere e nel numero.	Riccardo le sostituisce il tubo catodico.
1	La frase è grammaticalmente corretta.	Tommaso alterna Beatrice con Paola.
1	La frase è grammaticalmente corretta.	L'amore lega.
1	La frase è grammaticalmente corretta e utilizza la forma corretta del verbo "dormire" al presente indicativo per il soggetto "Gabriele".	Gabriele dorme.
1	La frase è grammaticalmente corretta.	Maria desidera un libro.
1	La frase è grammaticalmente corretta.	Maria desidera il fatto che tu venga.
1	La frase è grammaticalmente corretta e presenta una struttura sintattica appropriata.	Leonardo tiene alla possibilità che lo promuovano.
1	La frase è grammaticalmente corretta.	Giulia abbandona l'idea che vedrà Edoardo.
1	La frase è grammaticalmente corretta.	Maria ha fatto l'affermazione che Francesco è bello.
1	La frase è grammaticalmente corretta.	Maria bada che tutto funzioni alla perfezione.
1	La frase è grammaticalmente corretta.	Edoardo approva che Maria parta.
1	La frase è grammaticalmente corretta.	Emma dubita di che Alice parta.
0	La frase non è grammaticalmente corretta in italiano. La parola "angoscia" non può essere usata in questo contesto e la struttura della frase è confusa.	La frase non è corretta. Un'opzione corretta potrebbe essere: "Tommaso è angosciato dal fatto che Lorenzo viaggi."
0	La frase presenta una struttura sintattica scorretta e manca di coerenza.	Riccardo approva l'idea.
1	La frase è grammaticalmente corretta.	Edoardo lo approva il fatto che Maria canti.
0	La frase contiene un errore di costruzione grammaticale e manca il verbo ausiliare.	Desideri che Sofia venga?
0	La frase non è grammaticalmente corretta perché "và" (forma corretta del verbo andare al futuro) dovrebbe essere usata al posto di "va".	Riccardo andrà al fumo.
1	La frase è grammaticalmente corretta.	Alice brama di tornare.
0	La frase presenta un errore di preposizione e deve essere modificata per essere grammaticalmente corretta.	Andrea incoraggia Maria a sposarsi.
1	La frase è grammaticalmente corretta.	Il fatto che Emma parli allieta suo padre.
1	La frase è grammaticalmente corretta e accettabile.	Andare al cinema infiamma Sofia.
1	La frase è grammaticalmente corretta.	La colpisce che Riccardo rida.
1	La frase è grammaticalmente corretta e comunica il pensiero dell'autore in modo chiaro.	La frase è già corretta.
0	La frase presenta una struttura grammaticale confusa e ambigua.	Leonardo allieta Maria perché Maria ride.
1	La frase è grammaticalmente corretta.	La tristezza e la noia deprimono Gabriele.
1	La frase è grammaticalmente corretta.	Mi acquieta che Giulia parli in questo modo.
0	La frase contiene un errore di concordanza soggetto-verbo. Il soggetto "la sola presenza di Alice" richiede il verbo "acquieta" nella forma singolare.	La sola presenza di Alice mi acquieta. (La frase è già corretta.)
1	La frase è grammaticalmente corretta e ha senso.	Parlare con le ballerine è divertente.
0	La forma corretta della frase sarebbe "Mi affascina il fatto che Edoardo parli di poesia" o "Sono affascinato dal fatto che Edoardo parli di poesia". La frase data presenta un uso errato del verbo "venire" e la costruzione grammaticale è scorretta.	Sono affascinato dal fatto che Edoardo parli di poesia.
0	La frase non è grammaticalmente corretta perché manca la congiunzione tra il verbo "vedere" e "i marziani", e l'uso di "accadere" con "vedere" è incoerente.	Di vedere i marziani, accadde a Paola.
0	La frase presenta una costruzione grammaticalmente scorretta. "Splendeva" è un verbo che non può concordare correttamente con il soggetto "aver vinto al lotto".	La gioia di aver vinto al lotto splendeva nel suo sguardo.
0	La frase è sintatticamente scorretta e non ha una struttura grammaticale adeguata.	Splendeva nel suo sguardo di aver vinto al lotto.
0	La frase contiene un errore grammaticale. "Si tratta" è una locuzione che richiede la forma singolare del verbo "essere" (è) e non la forma plurale (dobbiamo).	Si tratta che dobbiamo fuggire. -> Si tratta che dobbiamo fuggire. Label: 0 Explanation: La frase presenta un errore grammaticale. "Si tratta" richiede la forma singolare del verbo "essere" (è) e non la forma plurale (dobbiamo). La frase è già corretta.
1	La frase è grammaticalmente corretta.	Si tratta di fuggire.
1	La frase è grammaticalmente corretta e la struttura della frase è appropriata.	Il fatto che Emma sia uscita così presto denota che in questo momento non va d'accordo con te.
1	La frase è grammaticalmente corretta.	La frase è già corretta.
1	La frase è grammaticalmente corretta.	Gabriele adora carezzare Andrea.
1	La frase è grammaticalmente corretta e accettabile.	Andrea intende sposare Alice.
1	La frase è grammaticalmente corretta.	Riccardo evita guardare la televisione.
0	La frase presenta una struttura sintattica scorretta, con una ripetizione di "è" e una mancanza di coesione tra le parti della frase.	Paola ritiene che sia carino partire.
1	La frase è grammaticalmente corretta.	Lorenzo riteneva Alice fosse Paola.
0	La frase contiene un doppio complemento oggetto, che è una struttura sintattica non accettabile in italiano.	Beatrice giudica che Maria ha troppi amanti.
0	La struttura della frase è complicata e non è chiara. Inoltre, l'uso dell'indicativo "abba" non è appropriato in questo contesto, poiché si tratta di un'opinione e non di un fatto.	Sofia lo giudica male perché Maria ha troppi amanti.
1	La frase è grammaticalmente corretta.	Giulia lo giudica evidente che Maria sia bella.
0	La frase presenta un uso errato del verbo "supporre" e dell'oggetto "il padre beva troppo".	Leonardo lo suppone che il padre beva troppo. La frase corretta dovrebbe essere: "Leonardo pensa che il padre beva troppo." Ecco la spiegazione: 1. Il verbo "supporre" non richiede un pronome oggetto come "lo" (lo suppone). 2. La frase introdotta da "che" deve essere in accordo con il verbo supporre, quindi dovrebbe essere "pensa" (Leonardo pensa che il padre beva troppo). Quindi, la frase corretta è: "Leonardo pensa che il padre beva troppo."
1	La frase è grammaticalmente corretta e accettabile.	La frase è già corretta.
1	La frase è grammaticalmente corretta.	La frase è già corretta.
1	La frase è grammaticalmente corretta.	Emma ottiene qualcosa da te.
0	La frase contiene un errore di preposizione. "Cacciare" indica l'azione di inseguire o rincorrere qualcuno, ma il verbo richiede la preposizione "di" prima del nome della persona che viene inseguita.	Alice lavora a cacciare di Maria.
1	La frase è grammaticalmente corretta.	Riccardo plaude al fatto che Tommaso ha vinto.
1	La frase è grammaticalmente corretta.	Maria ci aspira.
1	La frase è grammaticalmente corretta.	Maria ci si aggrappa.
1	La frase è grammaticalmente corretta e ha una struttura sintattica appropriata.	Paola mira a che il futuro sia felice.
1	La frase è grammaticalmente corretta e coerente.	Giulia guardava il muro.
0	La frase presenta un errore di accordo tra il soggetto e il verbo. La forma corretta è "pensa" in quanto il soggetto è singolare.	Riccardo lo pensa.
1	La frase è grammaticalmente corretta.	Paola acconsente a che la leghino. In questa frase, "Paola acconsente a che la leghino" è corretta perché "Paola" è il soggetto, "acconsente" è il verbo, e "a che la leghino" è una proposizione subordinata che indica l'azione a cui Paola acconsente. La forma verbale "leghino" è al futuro indicativo del verbo "legare" al plurale, in accordo con il soggetto implicito della proposizione subordinata.
1	La frase è grammaticalmente corretta e coerente in italiano.	Alice sorride del fatto di aver pianto.
1	La frase è grammaticalmente corretta.	La condizione di disagio nasce dalla mancanza d'acqua.
0	La frase presenta un errore di concordanza tra il soggetto ("nostro partire") e il verbo ("risulta"). La forma verbale corretta dovrebbe essere al singolare, poiché "partire" è un sostantivo astratto.	Da questa analisi risulta il nostro partire.
1	La frase è grammaticalmente corretta e coerente.	La tosse dipende dal fatto di aver fumato troppo.
1	La frase è grammaticalmente corretta.	Leonardo chiarisce che non è colpa sua a Paola.
1	La frase è grammaticalmente corretta.	Andrea fischia a Maria che ha fame.
1	La frase è grammaticalmente corretta.	Andrea accennerà ad Edoardo se partirà o no.
1	La frase è grammaticalmente corretta.	Paola addebita a Leonardo il fatto che ora ha fame.
1	La frase è grammaticalmente corretta e accettabile.	Riccardo lo aggiunge nel suo discorso.
1	La frase è grammaticalmente corretta.	Maria ce lo ha scommesso.
1	La frase è grammaticalmente corretta e comprensibile.	La frase è già corretta.
1	La frase è grammaticalmente corretta.	Paola incoraggia il fatto che i ragazzi vadano al mare.
1	La frase è grammaticalmente corretta.	Emma ne avvisa Alessandro.
1	La frase è grammaticalmente corretta e coerente.	Gabriele lo convince che lo sciopero è giusto.
1	La frase è grammaticalmente corretta.	Riccardo esime Riccardo dal viaggio.
1	La frase è grammaticalmente corretta.	Il sindaco esenta i poveri dal pagare il bus.
1	La frase è grammaticalmente corretta.	La frase è già corretta.
1	La frase è grammaticalmente corretta.	Alice discorre di partire con Giulia.
1	La frase è grammaticalmente corretta.	Maria si accorge di essere innamorata dal fatto di arrossire.
1	La frase è grammaticalmente corretta.	Edoardo continua a mangiarlo.
0	La frase utilizza la forma verbale "indugia" invece della forma corretta "induce" per esprimere l'azione di persuadere qualcuno a fare qualcosa.	Leonardo lo induce a mangiare.
1	La frase è grammaticalmente corretta e accettabile.	Edoardo osa mangiare.
1	La frase è grammaticalmente corretta e accettabile.	Paola è capace di cavalcare.
1	La frase è grammaticalmente corretta.	Maria ha l'intenzione di cavalcare.
0	La frase utilizza la forma arcaica "suole" invece di "suele" che è la forma corretta e più comune in italiano.	Tommaso suole il pasto. (Anche se la frase è corretta, è arcaica. In italiano moderno, si direbbe "Tommaso ha l'abitudine di fare il pasto" o "Tommaso fa spesso il pasto.")
1	La frase è grammaticalmente corretta.	Riccardo deve mangiarlo.
0	La frase contiene un errore grammaticale, poiché "usa" è una forma verbale del verbo "usare" che richiede il congiuntivo dopo di essa, non l'infinito.	Gabriele usa mangiarlo. (La frase è già corretta.)
1	La frase è grammaticalmente corretta.	Riccardo va in camera.
1	La frase è grammaticalmente corretta.	Andrea sale in camera.
1	La frase è grammaticalmente corretta e coerente.	Riccardo sparisce da Parigi.
1	La frase è grammaticalmente corretta.	Edoardo parte a Parigi.
1	La frase è grammaticalmente corretta e coerente.	Paola sgambetta verso il ponte.
0	La frase contiene un errore di concordanza dei verbi. Il soggetto "la folla" richiede il verbo "corre" al singolare invece che "corrono" al plurale.	La folla lo corre a salutare. (Questa è la forma corretta, non è necessario modificare la frase.)
1	La frase è grammaticalmente corretta.	Tommaso invia Emma in piazza.
1	La frase è grammaticalmente corretta e il soggetto "Beatrice" è in accordo con il verbo "assembla".	Beatrice assembla un computer.
1	La frase è grammaticalmente corretta.	Il film è di Scorsese.
1	La frase è grammaticalmente corretta.	Paola lavora.
1	La frase è grammaticalmente corretta e utilizza la giusta forma del verbo essere.	È l'amica che di Emma angoscia quel quadro di Picasso.
0	La frase contiene un doppione della parola "leggono".	Molte di loro leggono il giornale.
0	La frase presenta un errore di accordo soggetto-verbo. Il soggetto "alcuni musei" è plurale, quindi il verbo corretto è "sono" al posto di "è".	Alcuni musei sono stati progettati da architetto.
1	La frase è già corretta.	Paola mangia la pizza.
0	La frase contiene un errore di accordo tra il soggetto e il verbo. Il verbo "ha" è al singolare, ma il soggetto "alcuni progettati musei" è al plurale.	Quell'architetto ha progettato alcuni musei.
1	La frase è grammaticalmente corretta.	Hanno letto, molte ragazze, il giornale l'anno scorso.
1	La frase è grammaticalmente corretta.	Le spalle di Riccardo toccano la parete.
1	La frase è grammaticalmente corretta e accettabile.	Maria sarà toccata da quel film.
1	La frase è grammaticalmente corretta e accettabile.	Che tu sia partita rallegra Beatrice.
1	La frase è grammaticalmente corretta e coerente.	Gabriele è il marito di Paola.
1	La frase è grammaticalmente corretta.	Beatrice è con Lorenzo.
1	La frase è grammaticalmente corretta e chiara.	Paola ha messo la macchina che è del fratello nel garage.
0	La frase non è chiara e non ha un soggetto chiaro. Inoltre, manca un verbo appropriato per esprimere l'azione di obbedire.	Tommaso obbedisce a Maria.
0	In questa frase, il verbo 'confronta' è usato in modo errato. Deve essere usato il verbo 'confronta' con un pronome o nome singolare.	Andrea confronta Leonardo con Andrea. (La frase è già corretta, ma il soggetto e il pronome devono essere singolari.) Andrea confronta Leonardo con sé stesso. (La frase è corretta con il pronome 'sé stesso' al posto di 'Andrea'.)
1	La frase è grammaticalmente corretta e accettabile.	Maria fotografa Paola.
1	La frase è grammaticalmente corretta.	Lorenzo è stato smanioso.
1	La frase è grammaticalmente corretta e accettabile.	Tua sorella guarda il gelato.
1	La frase è grammaticalmente corretta.	Tua sorella guarda il CD.
1	La frase è grammaticalmente corretta.	Sofia ha tagliato la testa al bisonte.
1	La frase è grammaticalmente corretta e le parole scelte sono appropriate nel contesto fornito.	Sofia ha tagliato le teste ai tori.
1	La frase è grammaticalmente corretta e utilizza il condizionale presente per esprimere un'azione ipotetica nel contesto del futuro.	I ragazzi taglierebbero la corda.
1	La frase è grammaticalmente corretta e coerente.	È il toro che Maria ha preso per le corna e non il bufalo.
1	La frase è grammaticalmente corretta.	Maria stende il bucato.
0	I cani abbaiano, non gli amici.	Il mio cane abbaia.
1	La frase è grammaticalmente corretta e accettabile.	Riccardo ulula.
1	La frase è grammaticalmente corretta.	Gabriele dormì.
1	La frase è grammaticalmente corretta e accettabile.	Il cane si è fermato in un batter d'occhio.
1	La frase è grammaticalmente corretta e non presenta errori sintattici.	Edoardo ci ha messo due ore per tagliare il filo elettrico.
1	La frase è grammaticalmente corretta.	Leonardo ha sezionato il vecchio tiglio.
1	La frase è grammaticalmente corretta e coerente.	La frase è già corretta.
1	La frase è grammaticalmente corretta.	Lorenzo non ha più l'abitudine di fumare.
1	La frase è grammaticalmente corretta e accettabile.	Andrea è diventato in gamba.
1	La frase è grammaticalmente corretta e utilizza correttamente il verbo "fare" in relazione agli auguri.	Tommaso ha fatto gli auguri a Giulia.
1	La frase è grammaticalmente corretta e coerente.	Sofia chiede che tu torni immediatamente.
1	La frase è grammaticalmente corretta.	La frase è già corretta.
1	La frase è grammaticalmente corretta.	I bambini hanno calpestato le aiuole.
1	La frase è grammaticalmente corretta in italiano, anche se il contesto potrebbe non essere realistico.	I bambini eruttarono lava.
1	La frase è grammaticalmente corretta.	Quell'uomo ha fotografato l'unico testimone e ciò è avvenuto un mese fa.
0	La frase manca di un complemento oggetto dopo il verbo 'fotografato'.	Quell'uomo ne ha fotografato molte.
1	La frase è grammaticalmente corretta.	Andrea ha carezzato il volto a Beatrice.
1	La frase è grammaticalmente corretta.	Il volto di Paola è carezzato.
1	La frase è grammaticalmente corretta e le parole sono usate nel contesto appropriato.	Edoardo ha fratturato il braccio di Maria.
1	La frase è grammaticalmente corretta e non presenta errori di costruzione o di significato.	Leonardo ha paralizzato il braccio a Maria.
1	La frase è grammaticalmente corretta e chiara nella sua struttura e significato.	Il bambino pesava nove chili a pochi mesi.
1	La frase è grammaticalmente corretta.	Gli operai asfaltarono la strada.
1	La frase è grammaticalmente corretta e accettabile.	Paola elencò l'invitato.
0	La frase presenta un errore di concordanza verbale. Il verbo "mettere" richiede che il soggetto sia al singolare. Inoltre, manca una preposizione tra "e" e "ciò".	Alice ha messo i vestiti nell'armadio e ciò è accaduto.
1	La frase è grammaticalmente corretta.	Maria ha tolto i vestiti e ciò è accaduto nell'armadio.
1	La frase è grammaticalmente corretta e ha senso nel contesto fornito.	Beatrice riempie il frigo con frutta.
1	La frase è grammaticalmente corretta e coerente.	Maria difende Andrea dai pericoli.
0	La ripetizione della stessa parola consecutivamente non è accettabile in italiano. È necessario utilizzare un pronome per evitare la ripetizione.	Il libro passa da Maria a lei.
1	La frase è grammaticalmente corretta.	Maria dà un libro a Paola.
1	La frase è grammaticalmente corretta.	Francesco delega Gabriele suo rappresentante.
1	La frase è grammaticalmente corretta.	Sofia delega Maria come sua rappresentante.
0	La frase non è grammaticalmente corretta. Il verbo "succedere" richiede un soggetto che indichi un evento o una situazione, ma qui viene usato come se fosse un verbo di stato.	Lorenzo abita a Roma e ciò accade.
1	La frase è grammaticalmente corretta.	Riccardo ha mangiato la pizza e ciò è successo al ristorante.
1	La frase è grammaticalmente corretta e accettabile.	Sofia fuma una bionda.
1	La frase è grammaticalmente corretta.	Edoardo ha spalmato il paté sul pane.
1	La frase è grammaticalmente corretta.	Andrea ha spalmato il pane di paté.
