label	category
0	Syntax La frase presenta un errore sintattico. La corretta formulazione dovrebbe essere: "È l'amica di Emma che angoscia quel quadro di Picasso." Qui, la proposizione relativa "che di Emma" è stata spostata correttamente dopo il soggetto "l'amica". La frase originale risulta difficile da capire a causa dell'inversione sintattica.
0	Syntax
0	Syntax La frase presenta un errore di sintassi. Dovrebbe essere "Alcuni musei sono stati progettati da un architetto" o "Alcuni musei sono stati progettati da architetti". Il pronome dimostrativo "Quell'" non è appropriato in questa frase e dovrebbe essere rimosso. Inoltre, "architetto" richiede l'articolo indeterminativo "un" per essere grammaticalmente corretto.
1	Correct
0	Syntax
0	Syntax La frase presenta un errore di sintassi. La corretta struttura sarebbe: "Hanno letto il giornale molte ragazze l'anno scorso." In questo modo, si rispetta l'ordine corretto dei complementi e la coesione della frase.
1	Correct
1	Correct
0	Syntax La frase presenta un errore di sintassi. "Che tu sia partita" è una subordinata interrogativa indiretta che richiede la congiunzione "se" per essere corretta. La forma corretta sarebbe: "Se tu sia partita, rallegra Beatrice."
1	Correct
1	Correct
1	Correct
0	Syntax
0	Syntax La frase contiene un errore di ripetizione del nome proprio "Andrea" in modo non corretto. Si dovrebbe confrontare una persona con un'altra, non con se stessa. La frase corretta dovrebbe essere: "Andrea confronta Leonardo con Andrea."
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Semantics
0	Syntax
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax
1	Correct
0	Semantics La frase contiene un'incongruenza semantica, poiché i bambini non possono eruttare lava. Questo non è un problema di grammatica, ma di significato.
1	Correct
0	Syntax
0	Syntax The correct sentence should be: "Andrea ha carezzato il volto di Beatrice." The preposition "di" is missing in the original sentence.
1	Correct
1	Correct
0	Semantics La frase non ha un significato chiaro o comprensibile, poiché non si può paralizzare un'altra persona intenzionalmente. Inoltre, "paralizzare" si riferisce a un disturbo neurologico, non a un'azione intenzionale. Un'espressione corretta potrebbe essere: "Leonardo ha colpito il braccio di Maria, facendolo paralizzare momentaneamente".
1	Correct
1	Correct
1	Correct
0	Syntax La frase contiene errori di sintassi. La struttura delle frasi e l'ordine delle parole dovrebbero essere corretti come segue: "Alice ha messo i vestiti nell'armadio e ciò è accaduto."
0	Syntax La frase presenta un errore di accordo tra soggetto e verbo. "Maria ha tolto i vestiti" è una frase corretta, ma la successiva "ciò è accaduto nell'armadio" non concorda con il soggetto precedente. Potrebbe essere corretto così: "Maria ha tolto i vestiti e li ha riposti nell'armadio." In questo caso, "li" concorda con il soggetto "i vestiti" e la frase è corretta.
1	Correct
1	Correct
0	Syntax
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore di sintassi. La costruzione "ciò succede a Roma" è corretta, ma è meglio dire "Lorenzo abita a Roma" per rendere la frase completa e coerente. La versione corretta sarebbe: "Lorenzo abita a Roma."
1	Correct
0	Semantics La frase contiene un'espressione ambigua, "una bionda", che può essere interpretata come un tipo di sigaretta o come una persona con i capelli biondi. Per rendere la frase più chiara, potrebbe essere modificata in "Sofia fuma una sigaretta bionda" o "Sofia fuma con una bionda".
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore di sintassi. Una frase corretta sarebbe: "Maria acconsente a che la figlia esca con quel ragazzo". La virgola è necessaria dopo "acconsente" per separare il verbo dalla proposizione relativa. Inoltre, l'accordo del soggetto e del verbo è corretto: "Maria acconsente" (singolare). La virgola introduce la proposizione relativa "a che la figlia esca con quel ragazzo".
0	Syntax La frase presenta un errore di sintassi. La parola "baida" non è corretta e dovrebbe essere sostituita con "bada". La frase corretta sarebbe: "Alice bada Maria."
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax In questa frase, l'uso di "lui" come complemento oggetto dopo "venga" non è corretto. La frase corretta sarebbe: "Francesco desidera che lui venga." Per una frase grammaticalmente corretta, dovremmo usare "Francesco" come soggetto della subordinata, quindi la frase corretta è: "Francesco desidera che Francesco venga." Se la frase era "Francesco desidera che venga" o "Francesco desidera che venga lui", allora sarebbe stata corretta.
1	Correct
0	Syntax La frase contiene un errore sintattico. La parola "si" è utilizzata in modo improprio e potrebbe essere sostituita con la preposizione "per" per rendere la frase corretta: "Alessandro invita Paola a che si parta" diventa "Alessandro invita Paola a che si parta per".
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Morphology L'errore nella frase è di tipo morfologico, poiché "avere" dovrebbe essere "avere" al plurale, quindi la forma corretta sarebbe "avere le paturnie".
0	Morphology La frase "Avere sulle scatole" non è grammaticalmente corretta a causa di un errore morfologico. "Avere" è un verbo e richiede un soggetto per essere grammaticalmente corretto. Inoltre, "sulle scatole" è una preposizione che richiede un complemento oggetto. La frase dovrebbe essere modificata per includere un soggetto e un complemento oggetto appropriati. Una versione corretta potrebbe essere: "Le persone hanno delle scatole."
0	Semantics La frase è grammaticalmente corretta, ma il significato è ambiguo e può essere interpretato in modo diverso a seconda del contesto. In questo caso, la frase sembra riferirsi a un'espressione idiomatica italiana che significa "tornare al punto di partenza" o "ritrovarsi nella stessa situazione di prima". Tuttavia, se interpretata letteralmente, la frase potrebbe sembrare strana o incoerente.
0	Syntax La frase contiene un errore di costruzione sintattica. La struttura corretta sarebbe "Questa situazione ti ha messo nel mirino del ciclone" o "Questa situazione ti ha messo nell'occhio del ciclone". L'errore è dovuto alla presenza di "nel mirino del ciclone" come alternativa corretta all'originale "nell'occhio del ciclone".
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore sintattico. La forma corretta dovrebbe essere "Beatrice le scappa di comprare" o "Beatrice scappa a comprare". In entrambi i casi, viene espresso il desiderio o la necessità di andare a fare acquisti. Nel primo caso, "scappa" è seguito da "di", mentre nel secondo, "scappa" è seguito da "a".
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax
1	Correct
1	Correct
0	Syntax La frase non è grammaticalmente corretta poiché il verbo "riso" non è coniugato correttamente. Dovrebbe essere "Ho riso per due ore" o "Ho riso due ore fa".
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Semantics La frase non è del tutto corretta a livello semantico. "Francesco si vergogna che sia successo" è una costruzione che può risultare ambigua e potrebbe essere meglio espressa come "Francesco si vergogna che sia accaduto" o "Francesco si vergogna perché è successo". L'aggiunta di "perché" o il cambiamento del verbo "è successo" in "è accaduto" chiariscono meglio il rapporto causa-effetto tra l'evento e la vergogna provata da Francesco.
1	Correct
0	Syntax La frase presenta un problema di ambiguità sintattica. "Stabilì" può riferirsi a "Francesco" o "Tommaso", rendendo la frase grammaticalmente ambigua. Una versione corretta potrebbe essere: "Francesco stabilì la partenza di Tommaso insieme a Maria." In questo caso, "stabilì" si riferisce chiaramente a "Francesco".
1	Correct
1	Correct
1	Correct
0	Syntax The sentence contains a subject-verb agreement error. The correct sentence would be: "Gli monta il sangue alla testa molto facilmente." In this case, the verb "monta" should agree with the singular masculine pronoun "gli" in the third person singular form.
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un problema di costruzione sintattica. La frase corretta sarebbe "Il vento ha fatto rompere il vetro a Andrea" o "Il vento ha fatto rompere il vetro da parte di Andrea". In entrambi i casi, si chiarisce il ruolo di Andrea nella rottura del vetro.
0	Semantics
1	Correct
1	Correct
1	Correct
0	Semantics
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax
1	Correct
0	Syntax La frase presenta un errore di sintassi. La parola "impelato" non è un verbo corretto. Probabilmente si intende dire "il gatto ha impiastricciato di peli il divano" o "il gatto ha lasciato peli sul divano".
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Semantics
1	Correct
1	Correct
1	Correct
1	Correct
0	Semantics La frase contiene un errore di significato. "Diventare aceto" è un processo che richiede tempo, ma non è appropriato dire che un vino è diventato aceto "per ore". Dovrebbe essere qualcosa come "Il vino è diventato aceto dopo ore". In questo modo, si indica un periodo di tempo in cui il processo di conversione del vino in aceto è avvenuto.
0	Syntax La frase non è corretta a livello sintattico. La preposizione "per" è utilizzata in modo errato. La frase dovrebbe essere "I commercianti hanno incrementato le vendite del 10% negli ultimi anni."
1	Correct
1	Correct
1	Correct
1	Correct
0	Semantics La frase contiene una contraddizione semantica, poiché afferma che la finestra è sia chiusa che non chiusa contemporaneamente. Una frase corretta potrebbe essere: "La finestra si è chiusa, ma era già chiusa."
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Semantics La frase è grammaticalmente corretta, ma la semantica non è appropriata, poiché il vino e l'aceto sono due sostanze diverse. L'aceto è un prodotto derivato dalla fermentazione dell'alcol etilico contenuto nel vino. Pertanto, etichettare il vino come aceto non è accurato in termini di significato.
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase non è grammaticalmente corretta, poiché "A Riccardo" non è la forma corretta per riferirsi a una persona. Si dovrebbe utilizzare "A Riccardo" come "A Riccardo" o "A Riccardo" come "A Riccardo". Inoltre, la frase manca di un verbo e di una connessione logica tra i due elementi. La frase corretta potrebbe essere: "A Riccardo, questi argomenti non lo hanno convinto."
1	Correct
1	Correct
0	Syntax La frase "Le ragazze hanno preoccupato Francesco" presenta un errore di sintassi. Il verbo "preoccupare" richiede la preposizione "di" per introdurre l'oggetto della preoccupazione. La frase corretta sarebbe stata: "Le ragazze hanno preoccupato Francesco di qualcosa."
1	Correct
0	Syntax La frase contiene un errore di sintassi, poiché "ha fatto calmare" non è una forma corretta del verbo "fare". Si potrebbe riscrivere la frase in modo più corretto come: "Alice ha fatto calmare Andrea da quell'uomo." O in alternativa: "Alice ha calmato Andrea per conto di quell'uomo."
0	Syntax
0	Syntax
0	Syntax La frase contiene un errore di sintassi, poiché "sedurre" è un verbo transitivo e richiede un oggetto diretto. La forma corretta sarebbe "Riccardo si lascia sedurre" o "Riccardo si lascia tentare".
0	Syntax La frase presenta un errore sintattico, in quanto "si è piaciuto" è una forma impersonale e non può essere usata per riferirsi a una persona specifica come Lorenzo. Probabilmente, la corretta forma sarebbe "Lorenzo si è piaciuto per questo".
1	Correct
1	Correct
1	Correct
0	Syntax
1	Correct
1	Correct
0	Syntax La frase non è grammaticalmente corretta perché l'espressione "fa terrore" è sintatticamente scorretta. La forma corretta sarebbe "fa paura".  Corretta frase: "Ciò fa paura a Maria."
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Semantics La frase è grammaticalmente corretta, ma il significato è ambiguo e può essere interpretato in modo diverso. Di solito, si usa "di" per indicare la causa di qualcosa, ma in questo caso potrebbe essere interpretato come una frase che esprime noia o stanchezza nei confronti di Maria. Tuttavia, l'uso del verbo "rotto" (si è rotto) è incoerente con il senso di noia o stanchezza. Pertanto, la frase presenta un problema di semantica. Una versione più chiara e corretta potrebbe essere "Gabriele è stanco di Maria" o "Gabriele non sopporta più Maria".
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Semantics La frase presenta un errore semantico poiché "in tavola" dovrebbe essere "a tavola" per indicare che Giulia accompagna Gabriele mentre si siedono a tavola. La frase corretta sarebbe: "Giulia accompagna Gabriele a tavola."
1	Correct
1	Correct
1	Correct
0	Syntax
0	Syntax La frase "La palla è finita didietro" contiene un errore di sintassi. "Didietro" è un avverbio e dovrebbe essere usato nella forma "dietro" dopo il verbo. Una versione corretta della frase sarebbe: "La palla è finita dietro."
1	Correct
1	Correct
0	Semantics La frase "Mi raccomando, tieni acqua in bocca" contiene un'espressione idiomatica ("tieni acqua in bocca") che significa "non dire nulla" o "tieni per te qualcosa". Tuttavia, l'uso di "acqua" in questa espressione è figurativo e non letterale. Di conseguenza, la frase potrebbe essere difficile da capire per chi non è a conoscenza dell'espressione idiomatica. Questo è un problema di semantica, poiché l'interpretazione del significato della frase potrebbe essere ambigua.
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore di sintassi, poiché manca un verbo dopo il pronome "se" e prima della virgola. Una correzione potrebbe essere: "Emma stava bene."
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Morphology La parola "rizzò" dovrebbe essere scritta come "rizzò" per essere corretta dal punto di vista morfologico. La forma verbale corretta è "rizzò" (terza persona singolare del passato remoto di "rizzare").
1	Correct
0	Semantics La frase non è grammaticalmente corretta perché "la trombosi" è un evento medico (tromboembolia) e non un oggetto che può essere preso. La frase dovrebbe essere "Alessandro ebbe la trombosi" o "Alessandro subì una trombosi".
0	Syntax La frase contiene un errore di costruzione sintattica. "Venne" è un verbo ausiliare, che richiede un soggetto e un verbo principale. La frase sarebbe corretta se fosse scritta in questo modo: "La trombosi colpì Edoardo." In questo caso, "colpì" è il verbo principale e "Edoardo" è il soggetto.
1	Correct
1	Correct
1	Correct
1	Correct
0	Semantics La frase non è completamente chiara in termini di significato. "Paola e Francesco presero l'avvio" sembra mancare di un contesto adeguato per comprendere appieno il significato. Potrebbe essere necessario fornire più informazioni per una comprensione adeguata.
1	Correct
0	Semantics La frase contiene un'incongruenza semantica, poiché i formaggi non possono fare la muffa in senso figurativo. La muffa può crescere su un formaggio, ma il formaggio non può fare la muffa in modo attivo. Una frase corretta potrebbe essere "Il formaggio aveva muffa".
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore di sintassi. "Dritto" è un sostantivo maschile, quindi il verbo "prese" concorda al maschile. Tuttavia, il contesto della frase suggerisce che "dritto" potrebbe essere stato inteso come un verbo, ma in questo caso, la forma verbale corrispondente sarebbe "dare una dritta" (o "dare un consiglio"). Quindi, una versione corretta della frase potrebbe essere: "Giulia prese un consiglio."
1	Correct
0	Morphology La parola "approdarono" non è corretta per il soggetto "L'aereo". L'aereo è un singolare, quindi il verbo deve essere coniugato al singolare. La forma corretta sarebbe "approdò".
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore di accordo tra il soggetto e il verbo. "Andrea" è un singolare, quindi il verbo "prese" dovrebbe essere al singolare. La forma corretta sarebbe: "Andrea prese il cappello."
0	Syntax La frase non è grammaticalmente corretta, poiché "prese corpo" è una combinazione di verbo e sostantivo che non rispetta le regole della grammatica italiana. Una frase corretta sarebbe "Paola prese forma" o "Paola assunse una forma corporea".
1	Correct
1	Correct
0	Syntax La frase presenta un errore sintattico perché la parola "imbarco" non è un verbo e non è utilizzata correttamente nella frase. Dovrebbe essere sostituita con il verbo "imbarcò" per rendere la frase corretta: "Leonardo imbarcò sulla nave."
1	Correct
1	Correct
0	Semantics La frase non è del tutto corretta dal punto di vista semantico. "Paola prese un odio per Tommaso" suggerisce che Paola ha sviluppato un sentimento negativo nei confronti di Tommaso. Tuttavia, l'uso di "odio" come sostantivo con il verbo "prendere" può sembrare poco naturale o impreciso. Potrebbe essere più appropriato dire "Paola iniziò ad odiare Tommaso" o "Paola sviluppò un odio per Tommaso".
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore di sintassi. Dovrebbe essere "Francesco prese il coltello per la manica" o "Francesco prese il coltello per la lama". La prima opzione è corretta perché la manica è la parte del coltello che viene impugnata e utilizzata per tagliare, mentre la seconda opzione non è comunemente usata perché prendere un coltello per la lama potrebbe essere pericoloso e non pratico.
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore di sintassi. La preposizione "in" non è appropriata in questo contesto. La frase corretta sarebbe: "È stato perso troppe volte il treno in questa redazione." Label: 1 Category: Correct La frase corretta è: "È stato perso troppe volte il treno in questa redazione."
1	Correct
1	Correct
1	Correct
0	Syntax La frase non è corretta perché il verbo "mettere" richiede un complemento oggetto diretto o indiretto, ma in questo caso non è presente un complemento che indichi chiaramente l'oggetto del verbo. Una frase corretta potrebbe essere: "Tommaso mise in discussione il giudizio."
0	Syntax
1	Correct
1	Correct
0	Syntax
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore di sintassi. La forma corretta dovrebbe essere: "Di te si ride in maniera beffarda" o "Di te, si ride in maniera beffarda". L'aggiunta di "si" rende la frase grammaticalmente corretta e più naturale.
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Semantics The sentence is grammatically correct, but the meaning is not logical or accurate. A gardener cannot prune a dog, as pruning is an action related to plants. The appropriate term for cutting a dog's hair would be "gave a haircut to" or "trimmed the hair of". So, the error lies in the semantics of the sentence, as the action and the object do not match in a logical way.
0	Syntax La frase non è grammaticalmente corretta a causa di un errore di concordanza tra il soggetto e il verbo. Il soggetto "Alessandro" è singolare, ma il verbo "ha lasciato" è al plurale. La frase corretta sarebbe: "A Lorenzo, Alessandro gli ha lasciato una ricca eredità." In questa versione, la preposizione "a" introduce il complemento oggetto indiretto "Lorenzo", e il pronome "gli" è il complemento oggetto diretto.
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Semantics
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore di sintassi perché manca un verbo per collegare correttamente "Alessandro" e "Beatrice". Una versione corretta potrebbe essere: "Alessandro agita il braccio di Beatrice". In questo modo, viene utilizzato un verbo appropriato per descrivere l'azione di Alessandro su Beatrice.
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax L'errore sintattico in questa frase è che "l'orologio" dovrebbe essere preceduto da un verbo transitivo. Il verbo "caricare" è generalmente utilizzato con oggetti animati o meccanici, ma quando si utilizza con "l'orologio", dovrebbe essere nella forma riflessiva "caricarsi" o nella forma transitiva "carica l'orologio" per indicare che l'orologio viene caricato dall'azione di Andrea. Di conseguenza, la frase corretta sarebbe "Andrea carica l'orologio" o "Andrea carica l'orologio a carica manuale" se si specifica che l'orologio è a carica manuale.
1	Correct
1	Correct
1	Correct
0	Syntax
1	Correct
0	Semantics
0	Semantics La frase contiene un problema di semantica, poiché "sedurre" è un verbo che implica un atto di attrazione o persuasione tra due entità, e un frigorifero e un tavolo non sono entità che possono interagire in questo modo.
1	Correct
1	Correct
1	Correct
0	Syntax La frase contiene un errore di genere. Il sostantivo "biglietto" è maschile, quindi dovrebbe essere "biglietto d'amore" invece di "biglietto d'amore". Correggere la frase: "Maria colleziona biglietti d'amore."
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase "Sofia mantiene testa al nemico" presenta un errore di sintassi. La struttura corretta della frase dovrebbe essere "Sofia mantiene la testa alta al nemico" o "Sofia tiene la testa alta al nemico". L'aggiunta dell'articolo "la" e della preposizione "alta" rendono la frase corretta dal punto di vista della grammatica.
1	Correct
0	Semantics La frase contiene un'espressione idiomatica, "piantare in asso", che significa abbandonare qualcuno inaspettatamente o lasciarlo solo in una situazione difficile. Tuttavia, non è chiaro se Beatrice abbia abbandonato Giulia o meno. Potrebbe essere necessario fornire ulteriori dettagli per rendere la frase più comprensibile.
1	Correct
1	Correct
0	Syntax La frase non è grammaticalmente corretta. La locuzione "a cattivo gioco" è sintatticamente scorretta. La corretta espressione sarebbe "Riccardo gioca male" o "Riccardo fa il cattivo gioco" per indicare che Riccardo sta giocando in modo sleale o non corretto.
0	Syntax
1	Correct
0	Semantics La frase è grammaticalmente corretta, ma il significato non è chiaro. Si può supporre che Riccardo abbia dato qualcosa che apparteneva a Tommaso a Tommaso stesso, ma è un'azione strana e poco chiara. Potrebbe essere più chiaro dire "Riccardo ha restituito a Tommaso ciò che apparteneva a Tommaso".
0	Semantics La mosca salta al naso di Riccardo non è una frase grammaticalmente corretta in quanto non esiste una mosca che salta. Le mosche sono insetti che volano, quindi l'azione di "saltare" non è appropriata per descrivere il loro movimento. Una correzione potrebbe essere: "La mosca vola intorno al naso di Riccardo."
0	Syntax La frase "Andare a monte" è grammaticalmente incompleta, poiché manca il verbo principale. Il verbo "andare" non ha un oggetto diretto né un complemento di specificazione. La frase dovrebbe essere qualcosa come "Andare a monte del progetto" o "Andare a monte delle trattative".
0	Syntax The sentence "Essere all'indice" is not grammatically correct. The verb "essere" (to be) does not match with the preposition "all'indice" (in the index). A more suitable verb could be "trovarsi" (to be found) or "essere incluso" (to be included). The corrected sentence could be "Trovarsi all'indice" or "Essere incluso all'indice".
0	Syntax
0	Syntax La frase "Alzare il gomito" presenta un errore di sintassi. La corretta forma sarebbe "Alzare il gomito" o "Alzare il braccio", poiché "alzare" richiede un complemento oggetto che indichi cosa si alza. In questo caso, "il gomito" o "il braccio" sono le parti del corpo che vengono alzate. L'aggiunta di un complemento oggetto rende la frase corretta.
1	Correct
0	Syntax La frase presenta un errore di sintassi. La forma corretta sarebbe "tirare fuori le castagne dal fuoco a qualcuno" o "aiutare qualcuno a cavare le castagne dal fuoco". "Cavare" richiede il complemento oggetto "le castagne", e "dal fuoco" è un complemento di specificazione che indica la provenienza delle castagne. Quindi, la struttura corretta è "cavare [le castagne] [dal fuoco] [a qualcuno]". La frase originale invece presenta "cavare" come verbo e "la castagne dal fuoco" come complemento oggetto, ma ciò è sintatticamente scorretto perché il complemento oggetto dovrebbe essere "le castagne" e "dal fuoco" dovrebbe seguire il verbo.
0	Syntax La frase presenta un errore di sintassi. La locuzione corretta è "essere povero in canna" ma è un detto popolare che ha un significato figurato, quindi potrebbe non essere considerata corretta in un contesto formale. In ogni caso, la sintassi della frase è scorretta.
1	Correct
1	Correct
0	Syntax La frase presenta un errore sintattico. Dovrebbe essere "A quella festa è di rigore indossare lo smoking."
0	Semantics
1	Correct
0	Syntax
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore di sintassi, poiché "ciò guarda" non è una struttura grammaticalmente corretta in italiano. Si potrebbe utilizzare "Guarda questa cosa" o "Osserva questa cosa" al posto di "ciò guarda".
0	Syntax In questa frase, il pronome relativo "li" non ha un antecedente chiaro. Si riferisce a "giorni" o a "tre ore al giorno"? Il contesto della frase non è sufficientemente chiaro. Inoltre, l'espressione "intensamente li studia" sembra avere una struttura sintattica confusa. Una formulazione corretta potrebbe essere: "Tutti i giorni, Leonardo dedica tre ore al giorno allo studio intensivo dei suoi argomenti di interesse."
1	Correct
1	Correct
0	Syntax La frase presenta un errore di sintassi, poiché il verbo "deriva" richiede un complemento oggetto per essere completo. Una versione corretta potrebbe essere: "Una tale conclusione deriva da ciò."
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore sintattico perché "the amaro" è una parola singolare e non è corretto usare il verbo "bevono" (plurale) per descrivere l'azione di tutti. La frase dovrebbe essere: "Tutti bevono il tè amaro."
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax La frase presenta un errore di concordanza tra il soggetto "Maria" e il pronome "ci" che dovrebbe essere "c'è" per accordarsi al plurale "fatti e parole". La frase corretta sarebbe: "Non c'è sempre una concordanza tra i fatti e le parole di Maria."
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
1	Correct
0	Syntax In questa frase, ci sono due problemi di sintassi. Prima, la parola "con" è ripetuta due volte, il che rende la frase sgrammaticata. In secondo luogo, l'uso di "con disinfestanti" dopo "con acqua" non è chiaro e richiede una migliore struttura grammaticale. Una versione corretta della frase potrebbe essere: "Maria innaffia le piante con acqua disinfettata." In questo modo, viene utilizzato un solo "con" e l'idea di utilizzare acqua disinfettata per l'innaffiatura viene espressa in modo chiaro e semplice.
1	Correct
1	Correct
