label	category	correction
1	Correct	Io penso qualcosa di te.
0	Syntax	Io penso che tu ami il tartufo.
1	Correct	Emma ottiene qualcosa da te.
0	Syntax	Alice caccia Maria al lavoro.
1	Correct	Riccardo plaude al fatto che Tommaso ha vinto. La frase è già corretta.
1	Correct	Maria ci aspira.
0	Morphology	Maria ci si aggrappa. La frase è già corretta, ma ci sono due possibili correzioni morfologiche: 1. Se l'intenzione è che "ci" sia un pronome riflessivo, allora la frase dovrebbe essere "Maria si aggrappa a noi" per rendere esplicito il riferimento all'oggetto del verbo. 2. Se "ci" è un pronome di luogo, la frase potrebbe essere "Maria si aggrappa qui" o "Maria si aggrappa lì" a seconda del luogo specifico a cui ci si riferisce.
1	Correct	Paola mira a che il futuro sia felice. In questo caso, la frase è già corretta.
1	Correct	Giulia guardava il muro.
0	Syntax	Riccardo lo pensa. Tommaso. (Se vuoi mantenere la stessa struttura del testo, dovresti aggiungere un punto dopo "pensa" per rendere la frase grammaticalmente corretta)
0	Syntax	Paola acconsente a essere legata.
1	Correct	Alice sorride del fatto di aver pianto.
1	Correct	La condizione di disagio nasce dalla mancanza d'acqua.
0	Syntax	Da quest'analisi risulta che noi partiamo.
1	Correct	La tosse dipende dal fatto di aver fumato troppo.
0	Syntax	Leonardo chiarisce che non è colpa sua a Paola. La frase non è grammaticalmente corretta. Il problema risiede nella struttura della frase, in particolare la preposizione "a" utilizzata dopo "colpa sua". La preposizione corretta da utilizzare in questo caso è "di" per indicare a chi appartiene la colpa. La frase corretta sarebbe: "Leonardo chiarisce che non è colpa di Paola".
0	Syntax	Andrea fischia a Maria che ha fame. La frase presenta una struttura sintattica corretta, quindi non è necessario apportare modifiche.
1	Correct	Andrea accennerà ad Edoardo se partirà o no. Nota: sebbene "accennerà" possa sembrare un po' meno comune rispetto ad altri verbi come "dirà" o "suggerirà", la frase è grammaticalmente corretta. Non ci sono errori morfologici, sintattici o semantici evidenti.
1	Correct	Paola addebita a Leonardo il fatto che ora ha fame.
1	Correct	Riccardo lo aggiunge nel suo discorso.
1	Correct	Maria ce lo ha scommesso.
0	Syntax	I giornalisti attaccano sui quotidiani il fatto che molti politici siano corrotti.
1	Correct	Paola incoraggia il fatto che i ragazzi vadano al mare.
1	Correct	Emma ne avvisa Alessandro.
1	Correct	Gabriele lo convince che lo sciopero è giusto. La frase è già corretta.
0	Semantics	Riccardo esonera Riccardo dal viaggio.
1	Correct	Il sindaco esenta i poveri dal pagare il bus.
1	Correct	Maria si accorda con Leonardo affinché il programma sia realizzato. In questo caso, la frase è grammaticalmente corretta. L'unico avvertimento potrebbe essere l'uso della virgola dopo "Leonardo" per separare le due clausole, ma è un'opzione stilistica e non influisce sulla grammatica. La forma "affinché" è la forma corretta in italiano, non "affinche" o "affin che".
1	Correct	Alice discorre di partire con Giulia.
1	Correct	Maria si accorge di essere innamorata dal fatto di arrossire. La frase è già corretta.
1	Correct	Edoardo continua a mangiarlo.
0	Syntax	Leonardo lo induce a mangiare.
1	Correct	Edoardo osa mangiare.
1	Correct	Paola è capace di cavalcare.
1	Correct	Maria ha l'intenzione di cavalcare.
0	Syntax	Tommaso solitamente prepara il pasto.
1	Correct	Riccardo deve mangiarlo.
1	Syntax	Gabriele usa mangiarlo.  Label: 1 Category: Correct Correct Sentence: Gabriele usa mangiare.
1	Correct	Riccardo va in camera.
1	Correct	Andrea sale in camera.
1	Correct	Riccardo sparisce da Parigi.
1	Correct	Edoardo parte a Parigi.
1	Correct	Paola sgambetta verso il ponte.
0	Syntax	La folla lo corre ad accogliere.
0	Syntax	Tommaso manda Emma in piazza.
1	Correct	Beatrice assembla un computer.
1	Correct	Il film è di Scorsese.
1	Correct	Paola lavora.
1	Correct	È l'amica che di Emma angoscia quel quadro di Picasso.
0	Syntax	Molte di loro leggono il giornale.
0	Syntax	Alcuni musei sono stati progettati da un architetto.
1	Correct	Paola mangia la pizza.
0	Syntax	Quell'architetto ha progettato alcuni musei.
0	Syntax	Molte ragazze hanno letto il giornale l'anno scorso.
1	Correct	Le spalle di Riccardo toccano la parete.
1	Correct	Maria sarà toccata da quel film.
0	Syntax	Sia tu che Beatrice siete partite, rallegrandovi.
1	Correct	Gabriele è il marito di Paola.
1	Correct	Beatrice è con Lorenzo.
1	Correct	Paola ha messo la macchina che è del fratello nel garage. La frase è già corretta.
0	Syntax	Tommaso obbedisce a Maria.
0	Syntax	Andrea confronta Leonardo con Andrea. La frase è già corretta.
1	Correct	Maria fotografa Paola.
1	Correct	Lorenzo è stato smanioso.
1	Correct	Tua sorella guarda il gelato.
1	Correct	Tua sorella guarda il CD.
1	Correct	Sofia ha tagliato la testa al bisonte.
1	Correct	Sofia ha tagliato le teste ai tori.
1	Correct	I ragazzi taglierebbero la corda.
1	Correct	È il toro che Maria ha preso per le corna e non il bufalo.
1	Correct	Maria stende il bucato.
0	Semantics	Il mio cane abbaia.
1	Correct	Riccardo ulula. In questo caso, la frase "Riccardo ulula" è grammaticalmente corretta e non presenta errori morfologici, sintattici o semantici. Pertanto, la risposta è 1 (corretta) e la categoria è "Correct". La frase corretta è già fornita, quindi non è necessario restituire una versione modificata.
1	Correct	Gabriele dormì.
1	Correct	Il cane si è fermato in un batter d'occhio.
1	Correct	Edoardo ci ha messo due ore per tagliare il filo elettrico.
1	Correct	Leonardo ha sezionato il vecchio tiglio.
1	Correct	Le sei bombe sono esplose il 6 maggio 1999.
1	Correct	Lorenzo non ha più l'abitudine di fumare.
1	Correct	Andrea è diventato in gamba.
1	Correct	Tommaso ha fatto gli auguri a Giulia.
1	Correct	Sofia chiede che tu torni immediatamente.
0	Syntax	Dispiace a Beatrice che tu vada via.
1	Correct	I bambini hanno calpestato le aiuole.
0	Semantics	I bambini eruttarono fuoco.
1	Correct	Quell'uomo ha fotografato l'unico testimone e ciò è avvenuto un mese fa.
0	Syntax	Quell'uomo ha fotografato lui.
1	Correct	Andrea ha carezzato il volto a Beatrice. Nota: La frase è già corretta, quindi non sono stati rilevati errori grammaticali o semantici.
1	Correct	Il volto di Paola è carezzato.
1	Correct	Edoardo ha fratturato il braccio di Maria.
0	Semantics	Leonardo ha paralizzato il braccio di Maria.
1	Correct	Il bambino pesava nove chili a pochi mesi.
1	Correct	Gli operai asfaltarono la strada.
1	Correct	Paola elencò l'invitato. In this case, the sentence is grammatically correct and acceptable. The subject, "Paola," is in the third person singular form, the verb, "elencò," is in the third person singular form of the past tense, and the object, "l'invitato," is in the singular form. The sentence follows the standard subject-verb-object (SVO) word order in Italian.
0	Syntax	Alice ha messo i vestiti nell'armadio e ciò è accaduto.
1	Correct	Maria ha tolto i vestiti e ciò è accaduto nell'armadio.
1	Correct	Beatrice riempie il frigo con frutta.
1	Correct	Maria difende Andrea dai pericoli.
1	Correct	Il libro passa da Maria a Maria.
1	Correct	Maria dà un libro a Paola.
1	Correct	Francesco delega Gabriele suo rappresentante.
1	Correct	Sofia delega Maria come sua rappresentante.
0	Syntax	Lorenzo abita a Roma e ciò succede a Roma.
1	Correct	Riccardo ha mangiato la pizza e ciò è successo al ristorante.
1	Correct	Sofia fuma una bionda.
1	Correct	Edoardo ha spalmato il paté sul pane.
1	Correct	Andrea ha spalmato il pane di paté.
1	Correct	Le bombe piovevano su di noi.
1	Correct	I matrimoni misti funzionano in modo perfetto.
1	Correct	La tua idea equivale alla mia.
1	Correct	La tua idea e la mia si equivalgono. La frase è già corretta.
1	Correct	Edoardo gira per la città.
1	Correct	Giulia torna da Milano a Napoli.
1	Correct	Lorenzo controlla Paola.
0	Syntax	Maria acconsente che la figlia esca con quel ragazzo.
0	Syntax	Alice guarda Maria.
1	Correct	Paola dubita di te.
1	Correct	Maria desidera che tu parta.
1	Correct	Che Giulia sia sempre in viaggio piace ad Andrea. In questa frase, non ci sono errori morfologici, sintattici o semantici. La struttura della frase è corretta e il significato è comprensibile. Quindi, la frase è già corretta.
1	Correct	Emma volontariamente affascina Francesco.
0	Syntax	Francesco desidera che lui venga. In questa frase, c'è un errore di concordanza dei pronomi. La forma corretta dovrebbe essere "Francesco desidera che lui venga" invece di "Francesco desidera che lui viene". Il pronome "lui" richiede il verbo "venire" al congiuntivo presente, quindi è corretto usare "venga".
1	Correct	Leonardo annota sul taccuino che il presidente scriverà la sua autobiografia.
0	Syntax	Alessandro invita Paola a partire.
1	Correct	Alice ha accompagnato Tommaso al cinema.
1	Correct	La partenza apporta un beneficio a tutti.
1	Correct	Alessandro si lamenta del mare sporco con Paola.
1	Correct	Alice mette in agitazione Tommaso.
1	Correct	Andrea lascia a Leonardo pieni poteri.
1	Correct	Il piatto piange. La frase è già corretta.
1	Correct	Mi girano le scatole.
1	Correct	Alice si è attaccata a un capello.
1	Correct	Maria ha piantato Riccardo in asso.
1	Correct	Sofia e Riccardo parlano la stessa lingua.
0	Syntax	Avere fegato. La frase è già corretta.
0	Syntax	Avere paturnie. Spiegazione: La frase originale "Avere le paturnie" è sintatticamente scorretta. "Paturnie" è un sostantivo plurale, quindi il pronome possessivo "le" non è appropriato. La versione corretta è "Avere paturnie".
0	Syntax	Avere sulle scatole. La frase è comprensibile, ma non è completa e potrebbe non seguire le regole di sintassi standard. Una versione corretta potrebbe essere "Ho delle scatole".
0	Syntax	Essere nel ventre di una vacca.
1	Correct	Questa situazione ti ha messo nell'occhio del ciclone.
1	Correct	Riccardo spera che possa partire presto.
1	Correct	Beatrice ha un'attenzione per Giulia.
1	Correct	Alice è in ansia.
1	Correct	Siamo cariche di viveri.
1	Correct	La ragazza mangerà la pizza.
1	Correct	La frase è già corretta.
1	Correct	Edoardo obbedisce a Sofia.
1	Correct	Edoardo ci va. La frase è già corretta.
1	Correct	Una volta comprato il costume, Edoardo andrà a nuotare. La frase è già corretta.
1	Correct	Edoardo va a invitare Giulia a cena.
0	Syntax	Beatrice scappa a comprare. In questa frase, "le scappa" è grammaticalmente scorretto. La frase corretta sarebbe "Beatrice scappa a comprare."
1	Correct	Sono i libri che Leonardo mette sugli scaffali ora.
1	Correct	Edoardo mette i libri sugli scaffali.
0	Syntax	Leonardo mette ora i libri sugli scaffali.
1	Correct	Andrea mangia.
1	Correct	Questo lavoro è di competenza di Leonardo.
1	Correct	Questo lavoro rientra nelle competenze di Riccardo.
1	Correct	A Francesco piace Maria per le sue gambe.
1	Correct	Andrea accarezza le gambe di Maria.
1	Correct	Riccardo non gradì quell'allusione.
1	Correct	Francesco ricorda qualcosa.
1	Correct	Era la conversazione che fecero i due ragazzi che Paola criticò.
1	Correct	Leggeva i nomi degli artisti alla ragazza.
1	Correct	Ha tradito la fiducia di Gabriele.
1	Correct	Era felice di ciò.
1	Correct	Era contento di giocare a carte.
0	Semantics	Alessandro disgusta Giulia. La frase presenta un problema di semantica, poiché "disgustare" è un verbo che non si usa normalmente in questa forma. Si potrebbe usare "Alessandro fa ribrezzo a Giulia" o "Giulia detesta Alessandro" per esprimere sentimenti negativi tra i due personaggi. Tuttavia, la frase rimane grammaticalmente corretta, quindi la risposta è solo 0 per la semantica, ma non per la sintassi o la morfologia.
1	Correct	Ne vediamo di tutti i tipi. La frase è già corretta.
1	Correct	Ha abboccato all'amo.
0	Syntax	Ho riso per due ore.
1	Correct	Ha preso una cotta per Sofia.
1	Correct	Maria è in crisi.
1	Correct	Conservava il controllo della società.
1	Correct	Maria ha venduto i suoi vestiti al mercato delle pulci.
1	Correct	Paola ha confrontato i due libri in biblioteca.
1	Correct	Maria ha immerso il figlio nell'acqua fredda.
1	Correct	Leonardo leggeva sul divano.
1	Correct	Il consenso della gente è nato dal suo talento.
1	Correct	Francesco guarda che tutto proceda per il meglio.
0	Syntax	Francesco si vergogna che sia successo a lui.
1	Correct	Giulia deve lavorare domani.
1	Correct	Francesco stabilì la partenza di Tommaso con Maria.
1	Correct	Maria ha lasciato il marito.
1	Correct	L'affitto di quella casa gli rende 500 euro.
1	Correct	Hanno messo tutti in allarme? La frase è già corretta.
1	Correct	Gli monta il sangue alla testa molto facilmente. La frase è già corretta.
1	Correct	Per tutta la vita ha costruito castelli in aria.
1	Correct	Quel terreno frutta molti soldi.
1	Correct	Gabriele ha fatto scrivere una lettera a Lorenzo da Riccardo.
0	Syntax	Il vento ha fatto rompere il vetro a Andrea.
0	Semantics	Il colonnello ha costruito la nave.
1	Correct	Lorenzo si è fatto rompere la vetrata. La frase è già corretta.
1	Correct	Il sasso ha rotto il vetro.
0	Semantics	L'auto ha premuto l'acceleratore.
1	Correct	Il colpo ha schiacciato l'acceleratore.
1	Correct	Lorenzo ha rotto il fidanzamento.
1	Correct	Il caldo ha avariato il cibo.
1	Correct	L'umidità ha ossidato il ferro.
1	Correct	Gabriele ha fatto ossidare il ferro.
1	Correct	Il vetro fu rotto dall'esplosione di un colpo.
1	Correct	Maria si è lavata.
1	Correct	Paola ha trascurato se stessa.
1	Correct	L'uomo lavatosi ieri è mio nonno.
1	Correct	Andrea ha graffiato lo sportello dell'auto.
1	Correct	Lo sportello dell'auto si è graffiato.
1	Correct	Il viso di Tommaso si è graffiato.
1	Correct	I prati si sono rivestiti con i fiori.
1	Correct	I prezzi sono aumentati del 10%. La frase è già corretta.
1	Correct	Il fatturato si è incrementato del 15 % nell'ultimo anno.
1	Correct	La Fiat si è fusa con la Chrysler.
1	Correct	Il disegno si è confrontato con la foto.
1	Correct	Il contagio è in diffusione.
0	Syntax	Il gatto ha impigrito di peli il divano.
1	Correct	L'inverno ha privato delle foglie gli alberi.
1	Correct	L'esplosione ha spaccato la vetrata per un secondo.
1	Correct	La vetrata si è spaccata in un millisecondo.
1	Correct	L'intonaco si è sgretolato in poche settimane.
1	Correct	La pioggia ha reidratato il terreno per giorni.
1	Correct	Francesco ha riempito il serbatoio per un'ora.
1	Correct	Il prezzo di quei prodotti si è abbassato del 20 % per sei mesi.
1	Correct	Ha protratto l'interrogatorio per tutta la mattinata.
1	Correct	Gabriele ha proseguito la lezione per ore.
0	Semantics	Le vittorie hanno caricato il calciatore in una settimana.
1	Correct	Il lievito ha fermentato la pasta in due ore.
1	Correct	Il temporale ha ritardato il treno in due ore.
1	Correct	L'incidente ha ritardato il treno di due ore.
1	Correct	Il treno ha ritardato per due ore.
0	Semantics	Il vino è diventato aceto dopo ore.
1	Correct	I commercianti hanno incrementato le vendite del 10 % per anni.
1	Correct	Le vendite sono incrementate del 10 % in due anni.
1	Correct	L'umidità ha ridotto in polvere l'intonaco per giorni.
1	Correct	Il cioccolato si è fuso in 5 minuti.
1	Correct	La carne si è cotta in 5 minuti.
0	Semantics	La finestra si è chiusa, ma non è completamente chiusa.
1	Correct	La valigia è diventata leggera.
1	Correct	I prezzi sono rincarati del 10 %.
1	Correct	Hanno reso la stanza grande.
1	Correct	Il mare si è fatto agitato.
1	Correct	La carne è saporita.
1	Correct	Il vino è aceto.
1	Correct	Il pullover di lana si è infeltrito.
1	Correct	Edoardo si è fatto simile a uno scheletro.
1	Correct	La carne è diventata gustosa.
1	Correct	La situazione è diventata ingarbugliata.
1	Correct	L'aria si è fatta puzzolente.
1	Correct	La situazione diventa ingarbugliatissima.
0	Syntax	A Riccardo, questi argomenti non lo hanno convinto.
1	Correct	La follia spaventa Francesco.
1	Correct	Le ragazze hanno innervosito Andrea.
1	Correct	Le ragazze hanno preoccupato Francesco.
1	Correct	Quei fuochi hanno innervosito Edoardo.
0	Semantics	Alice ha fatto calmare Andrea da quell'uomo.
0	Syntax	Maria ha preoccupato Gabriele dalla fidanzata.  Spiegazione: La struttura originale della frase è sintatticamente scorretta. La frase corretta dovrebbe essere "Maria ha preoccupato Gabriele dalla fidanzata", dove "ha preoccupato" è il verbo che regge il complemento oggetto "Gabriele" e l'eventuale complemento di specificazione "dalla fidanzata".
0	Semantics	Maria ha fatto incontrare Leonardo.
0	Semantics	Riccardo si autoinfligge il corteggiamento. Risposta esplicativa: La frase "Riccardo si seduce" contiene un'incongruenza semantica. In italiano, l'espressione "sedurre" implica l'attrazione e il coinvolgimento di un'altra persona. Quando una persona "si seduce", il significato implicito è che stia esercitando il proprio fascino su se stessa, il che è contrario al significato del verbo. Per risolvere l'incongruenza, la frase corretta dovrebbe essere "Riccardo si autoinfligge il corteggiamento", che mantiene il senso di un'azione autoreferenziale e si riferisce al corteggiamento di se stesso.
0	Syntax	Lorenzo si è piaciuto per questo.
1	Correct	Edoardo si è spaventato a quella notizia. La frase è già corretta.
1	Correct	Riccardo si è agitato a quella notizia.
1	Correct	Tommaso si è agitato per quella notizia.
1	Correct	Riccardo è irritato di quella notizia. La frase è già corretta.
1	Correct	La frase è già corretta.
1	Correct	Maria ha timore di ciò.
0	Syntax	Ciò fa terrore a Maria. Correzione proposta: "Ciò fa terrore a Maria." La frase è già corretta, ma è più comune dire "Ciò terrorizza Maria."
1	Correct	Emma si sente nervosa.
1	Correct	Sofia è in ansia per l'accaduto.
1	Correct	Sofia ha i nervi a fior di pelle.
1	Correct	Emma è in stupore.
1	Correct	Paola è in uno stato di spavento.
1	Correct	Quelle parole hanno offeso Francesco.
1	Correct	I film horror appassionano Andrea.
1	Correct	L'esplosione ha frantumato il vetro.
1	Correct	Quella pietanza ha nauseato Francesco.
1	Correct	Lo stato di salute di mia madre mi ha preoccupato subito.
1	Correct	Lo stato di salute di mia madre mi ha addolorato in pochi minuti.
1	Correct	Il fumo ha irritato la gola di Paola.
1	Correct	Beatrice ha irritato Francesco.
1	Correct	Il tuo arrivo improvviso ha agitato Gabriele.
1	Correct	La reputazione di Emma si è distrutta con quello scandalo.
1	Correct	L'intonaco si è sgretolato.
1	Correct	La politica dell'Unione Europea ha schiacciato la Grecia.
1	Correct	Giulia ha spento le polemiche.
1	Correct	La schiena si è scottata.
1	Correct	Gabriele si è rotto di Maria.
1	Correct	Riccardo è desideroso di partire.
1	Correct	Giulia sposta il cadavere dall'armadio al tavolo.
1	Correct	Francesco va a scuola.
1	Correct	Gabriele è alla scuola svizzera.
1	Correct	Gabriele è alla tavola.
1	Correct	Beatrice porta un piatto in tavola.
0	Syntax	Giulia accompagna Gabriele a tavola.
1	Correct	Maria cade per terra.
1	Correct	Andrea ha iscritto il figlio a scuola di danza.
1	Correct	Emma ha portato il pacco a scuola.
0	Syntax	Francesco sta seduto in poltrona.
0	Syntax	La palla è finita dietro.
1	Correct	La palla è finita in acqua.
1	Correct	Maria abita giù in basso.
0	Semantics	Mi raccomando, tieni la bocca chiusa.
1	Correct	Il bambino piange.
1	Correct	Lorenzo perde il cappello.
1	Correct	Riccardo avrebbe bruciato le tappe.
1	Correct	Maria ha rubato improvvisamente il cuore a Gabriele.
1	Correct	Emma se la passava bene.
1	Correct	Giulia mise gli occhi addosso a Lorenzo.
1	Correct	Riccardo abbandonò l'abito sul divano.
1	Correct	Maria inchinò la testa.
1	Correct	Alice piegò la testa.
1	Correct	Maria levò il capo.
1	Correct	Maria rizzò il capo.
1	Correct	Gabriele prese l'auto.
0	Semantics	Alessandro prese la tromba.  La frase originale non è corretta a livello semantico perché "prese la trombosi" è una costruzione non appropriata dal punto di vista medico e linguistico. "Trombosi" è un termine medico che indica la formazione di un coagulo di sangue all'interno di un vaso sanguigno e non può essere semplicemente "preso" da qualcuno. Una correzione possibile potrebbe essere "Alessandro ebbe una trombosi" o "Alessandro prese la tromba", a seconda del contesto e dell'intento della frase.
1	Correct	La trombosi venne ad Edoardo.
1	Correct	Il tifo venne a Riccardo. Nota: Ho assegnato un punteggio di 1 perché la frase è grammaticalmente corretta. Tuttavia, è importante notare che la frase può sembrare ambigua perché "tifo" può avere diversi significati (ad esempio, una malattia o una passione sportiva). In alcuni contesti, potrebbe essere utile fornire un contesto aggiuntivo o utilizzare una forma meno ambigua per evitare possibili fraintendimenti.
1	Correct	Leonardo si scaldò.
1	Correct	Maria si riposò.
1	Correct	Alice si rinforzò.
1	Correct	Paola e Francesco presero l'avvio.
1	Correct	Riccardo ebbe una sbornia.
0	Semantics	Il formaggio si è guastato.
1	Correct	Sofia ebbe un bagno.
1	Correct	Beatrice si maritò con Gabriele.
1	Correct	Riccardo respirò aria fresca.
0	Syntax	Giulia prese una dritta. La frase è già corretta.
1	Correct	Giulia si sbagliò.
0	Syntax	L'aereo atterrò.
1	Correct	Alessandro si bagnò.
1	Correct	Tommaso arieggiò la sua stanza. In questa frase, la grammatica, la morfologia e la semantica sono tutte corrette. Tommaso è il soggetto, arieggiò è il verbo all'indicativo passato remoto, e la sua stanza è l'oggetto. La frase esprime chiaramente un'azione compiuta da Tommaso.
1	Correct	La nave ammarò.
1	Correct	Tommaso prese la terra dal secchio.
1	Correct	I marinai vogavano.
1	Correct	Il dollaro è salito.
1	Correct	Il progetto ebbe successo.
1	Correct	Lorenzo prese un cappellaccio.
1	Correct	Riccardo si imbronciò. La frase è già corretta.
0	Syntax	Andrea prese il cappello.
0	Semantics	Paola prese forma.
1	Correct	Alessandro prese parte alla festa.
1	Correct	Francesco annotò la lezione.
1	Correct	Leonardo prese imbarco sulla nave.
1	Correct	Paola prese informazioni su Alessandro.
1	Correct	Edoardo si innamorò di Sofia.
1	Correct	Paola prese un odio per Tommaso.
0	Syntax	Gli uccelli si imboccarono dalla madre.
1	Correct	Maria prese una cotta per Francesco.
1	Correct	Maria si prese il gioco di Lorenzo.
1	Correct	Lorenzo è il primo nella gara.
1	Correct	Francesco prese il coltello per la lama.
1	Correct	Leonardo fece il proprio danno.
1	Correct	Lorenzo ha preso fischi per fiaschi.
1	Correct	Maria fece una seduta di elioterapia.
1	Correct	Andrea prese il treno.
0	Morphology	È stato perso troppe volte il treno, in questa redazione. Spiegazione: La frase contiene un errore di morfologia. La parola "È" richiede la forma corretta del verbo "essere" per il tempo passato prossimo, quindi è necessario cambiare "è stato" in "è stato" per rendere la frase grammaticalmente corretta.
1	Correct	La bussola fu persa da Gabriele.
1	Correct	Andrea non si controllò più.
1	Correct	Edoardo è un chimico.
0	Syntax	Tommaso mise in giudizio.
0	Syntax	Lorenzo disse due cose a Maria.
1	Correct	Beatrice prese fischi per fiaschi.
1	Correct	Tommaso butta olio sul fuoco.
1	Correct	Riccardo tirò l'acqua al proprio mulino.
1	Correct	Alessandro si diede la zappa sui piedi.
1	Correct	Emma ascolta un disco.
1	Correct	Riccardo ha toccato Emma.
1	Correct	Riccardo fa le traduzioni dei bollettini di guerra.
0	Syntax	Di te ride in modo beffardo.
1	Correct	Tommaso legge. La frase è già corretta.
1	Correct	Gabriele fa una telefonata a Maria.
1	Correct	Tommaso dà un libro a Maria.
0	Syntax	Che Andrea abbia telefonato ha fatto sì che Giulia sia ritornata.
1	Correct	Riccardo telefona ad Emma.
1	Correct	Emma è in angoscia.
1	Correct	Leonardo odia Maria.
1	Correct	Leonardo odia Paola? La frase è già corretta.
1	Correct	Alessandro andò a salutare il padre.
1	Correct	Alessandro girò, con l'auto, a raccoglierla.
1	Correct	Il battello virò a salvarli.
1	Correct	Andrea obbedisce a lui sempre.
1	Correct	I soldati hanno passato le armi ai prigionieri.
1	Correct	Alessandro ama i bignè.
1	Correct	Il cedro ama la libertà.
0	Semantics	Il giardiniere ha potato il cespuglio di Edoardo.
0	Syntax	A Lorenzo, Alessandro ha lasciato una ricca eredità.
1	Correct	Alessandro beve il suo caffè.
1	Correct	Alessandro desidera rivedere Beatrice.
1	Correct	Un gatto con gli occhi gialli sta sotto l'arco della porta.
1	Correct	Paola ha coraggio.
1	Correct	Gabriele segue una rigida condotta morale.
1	Correct	La zanzara pratica una rigida condotta morale.
0	Semantics	Il frigorifero ha una forte attrazione per Francesco.
0	Syntax	Tommaso diede degli schiaffi a Maria.
1	Correct	Riccardo allungò uno schiaffo a Giulia.
1	Correct	Riccardo resta in silenzio.
1	Correct	Riccardo non ha più sospetti su Emma.
1	Correct	Lorenzo riceve aiuto da Edoardo.
0	Syntax	Alessandro agita Beatrice. La frase è già corretta, ma la categoria di errore è stata specificata per fornire un esempio.
1	Correct	Edoardo fa friggere l'uovo nella padella. In questo caso, la frase è grammaticalmente corretta. "Edoardo fa friggere l'uovo nella padella" è una frase coerente e ben formata. Non sono presenti errori morfologici, sintattici o semantici.
1	Correct	Riccardo procede al caricamento del camion di casse.
1	Correct	L'inchiostro rosso è la carica della stilografica.
1	Correct	La stilografica è caricata.
1	Correct	Tommaso fruga nei cassetti della scrivania di Giulia.
1	Correct	Andrea carica l'orologio. Per approfondire, la frase "Andrea carica l'orologio" è corretta dal punto di vista grammaticale e semantico. Il verbo "caricare" è usato in modo appropriato e il soggetto "Andrea" è in accordo con il verbo al singolare. Inoltre, l'oggetto "l'orologio" è ben formato e concorda correttamente con il verbo. Non ci sono errori evidenti nella morfologia, nella sintassi o nella semantica. Pertanto, la frase è corretta e non richiede modifiche.
1	Correct	Riccardo dà molte botte al cane.
1	Correct	Lorenzo sale, per una seconda volta, le scale di corsa.
1	Correct	Beatrice ha l'incarico di rapire Emma.
0	Syntax	Alessandro corre con l'asina.
1	Correct	Francesco prende il cervo per la corna e lo atterra.
0	Semantics	Il gatto è stato attratto dal frigorifero.
0	Semantics	Il frigorifero ha urtato un tavolo.
1	Correct	Riccardo ha sedotto una minorenne.
1	Correct	Tutta la sala applaudì all'affermazione dell'oratore.
1	Correct	Paola ha letto un libro.
0	Morphology	Maria colleziona biglietti d'amore. Risposta: La frase non è corretta. L'errore è nella morfologia. La parola "biglietto" dovrebbe essere al plurale, "biglietti", perché Maria colleziona più biglietti d'amore. Inoltre, l'articolo "d'amore" è al singolare e dovrebbe essere al plurale, "d'amore", perché si riferisce a più biglietti. Quindi, la frase corretta è "Maria colleziona biglietti d'amore."
1	Correct	Riccardo ha tosato lo zio.
1	Correct	Paola fa una corsa in giardino.
1	Correct	Riccardo scambia libri con Maria.
1	Correct	Alice ha curvato la fronte.
1	Correct	Maria ha curvato la faccia.
0	Syntax	Sofia tiene la testa al nemico.
1	Correct	Alessandro si gonfia la testa.
1	Correct	Beatrice ha piantato in asso Giulia.
1	Correct	Capire le intenzioni segrete di una persona. La frase è già corretta.
1	Correct	Maria cambia le carte.
0	Syntax	Riccardo fa il gioco cattivo.
1	Correct	Andrea ha rotto il collo a Beatrice.
1	Correct	La musica rock rompe le orecchie.
1	Correct	Riccardo ha dato quel che è di Tommaso a Tommaso. La frase è già corretta.
0	Semantics	La mosca si posa sul naso di Riccardo.
0	Syntax	Andare a monte significa fallire o andare incontro a difficoltà.
0	Syntax	Essere all'indice. La frase non è grammaticalmente corretta. La forma verbale "essere" richiede un complemento oggetto, ad esempio "Essere al primo posto" o "Essere in cima alla lista". Tuttavia, la frase "Essere all'indice" potrebbe essere accettabile in alcuni contesti informali, sebbene la grammatica sia scorretta.
0	Syntax	Mettiamo all'indice. La frase "Mettere all'indice" non è grammaticalmente corretta perché manca il verbo ausiliare "si" per formare il congiuntivo. La versione corretta è "Mettiamo all'indice".
1	Correct	Alzare il gomito. L'espressione "Alzare il gomito" è un'espressione idiomatica corretta e comunemente usata per indicare il bere alcolici in eccesso. Quindi, la frase è già corretta.
1	Correct	Perdere il lume della ragione. La frase è già corretta.
0	Syntax	Cavare le castagne dal fuoco a qualcuno. La frase presenta un errore di accordo di genere. "Castagne" è un sostantivo femminile plurale, quindi l'aggettivo possessivo "a" deve accordarsi con il genere e il numero del sostantivo. La frase corretta è "Cavare le castagne dal fuoco a qualcuno."
0	Syntax	Essere povero in canna. L'errore sintattico si verifica perché l'espressione "in canna" non è comunemente usata in questa frase. Potrebbe essere una frase idiomatica o un'espressione dialettale, ma nel contesto standard, sarebbe più appropriato dire "essere povero in canna" o "essere povero in canna da pesca". Tuttavia, poiché la frase potrebbe essere intenzionale o regionale, non è chiaro se sia effettivamente un errore. Per questo motivo, la correzione è la stessa frase originale.
1	Correct	L'angelo custode accompagna la fantasia di ogni bambino.
1	Correct	Ogni bambino ha un angelo custode che lo protegge.
